t,s,w
t1403,0.002,0.027
t1404,0,0.017
t1405,0,0.016
t1406,0,0.015
t1407,0,0.013
t1408,0,0.013
t1409,0,0.022
t1410,0,0.025
t1411,0,0.028
t1412,0,0.034
t1413,0,0.036
t1414,0,0.032
t1415,0,0.042
t1416,0.001,0.051
t1417,0.051,0.037
t1418,0.13,0.02
t1419,0.196,0.011
t1420,0.208,0.011
t1421,0.177,0.009
t1422,0.213,0.011
t1423,0.259,0.02
t1424,0.264,0.038
t1425,0.189,0.055
t1426,0.086,0.076
t1427,0.009,0.093
t1428,0,0.063
t1429,0,0.048
t1430,0,0.047
t1431,0,0.041
t1432,0,0.031
t1433,0,0.019
t1434,0,0.013
t1435,0,0.014
t1436,0,0.017
t1437,0,0.016
t1438,0,0.017
t1439,0,0.017
t1440,0.005,0.013
t1441,0.108,0.003
t1442,0.283,0
t1443,0.466,0.001
t1444,0.606,0
t1445,0.613,0
t1446,0.567,0.001
t1447,0.514,0.001
t1448,0.439,0.006
t1449,0.337,0.02
t1450,0.173,0.031
t1451,0.022,0.049
t1452,0,0.035
t1453,0,0.01
t1454,0,0.004
t1455,0,0.005
t1456,0,0.004
t1457,0,0.002
t1458,0,0.001
t1459,0,0.001
t1460,0,0.002
t1461,0,0.001
t1462,0,0
t1463,0,0
t1464,0.015,0.001
t1465,0.224,0
t1466,0.458,0
t1467,0.634,0.039
t1468,0.752,0.068
t1469,0.802,0.082
t1470,0.797,0.097
t1471,0.735,0.1
t1472,0.616,0.075
t1473,0.44,0.063
t1474,0.211,0.068
t1475,0.023,0.058
t1476,0,0.027
t1477,0,0.005
t1478,0,0.001
t1479,0,0.001
t1480,0,0
t1481,0,0
t1482,0,0
t1483,0,0
t1484,0,0
t1485,0,0.001
t1486,0,0.005
t1487,0,0.011
t1488,0.005,0.019
t1489,0.086,0.017
t1490,0.234,0.024
t1491,0.383,0.04
t1492,0.553,0.034
t1493,0.622,0.022
t1494,0.602,0.017
t1495,0.573,0.024
t1496,0.486,0.033
t1497,0.344,0.039
t1498,0.153,0.057
t1499,0.015,0.055
t1500,0,0.017
t1501,0,0.001
t1502,0,0.001
t1503,0,0.001
t1504,0,0
t1505,0,0
t1506,0,0
t1507,0,0
t1508,0,0
t1509,0,0.008
t1510,0,0.02
t1511,0,0.021
t1512,0.003,0.013
t1513,0.054,0.005
t1514,0.144,0.001
t1515,0.248,0.012
t1516,0.329,0.046
t1517,0.353,0.069
t1518,0.366,0.076
t1519,0.398,0.099
t1520,0.421,0.128
t1521,0.302,0.144
t1522,0.143,0.118
t1523,0.014,0.087
t1524,0,0.049
t1525,0,0.012
t1526,0,0.001
t1527,0,0.001
t1528,0,0.001
t1529,0,0.005
t1530,0,0.016
t1531,0,0.023
t1532,0,0.019
t1533,0,0.017
t1534,0,0.017
t1535,0,0.018
t1536,0.009,0.021
t1537,0.114,0.013
t1538,0.253,0.02
t1539,0.358,0.034
t1540,0.454,0.026
t1541,0.443,0.026
t1542,0.372,0.03
t1543,0.31,0.041
t1544,0.25,0.048
t1545,0.169,0.06
t1546,0.077,0.072
t1547,0.006,0.065
t1548,0,0.056
t1549,0,0.041
t1550,0,0.023
t1551,0,0.009
t1552,0,0.008
t1553,0,0.012
t1554,0,0.021
t1555,0,0.035
t1556,0,0.045
t1557,0,0.044
t1558,0,0.05
t1559,0,0.049
t1560,0.001,0.037
t1561,0.037,0.032
t1562,0.117,0.038
t1563,0.218,0.039
t1564,0.283,0.033
t1565,0.344,0.027
t1566,0.295,0.025
t1567,0.286,0.025
t1568,0.28,0.025
t1569,0.181,0.031
t1570,0.069,0.043
t1571,0.004,0.051
t1572,0,0.054
t1573,0,0.053
t1574,0,0.037
t1575,0,0.028
t1576,0,0.014
t1577,0,0.005
t1578,0,0.005
t1579,0,0.011
t1580,0,0.007
t1581,0,0.003
t1582,0,0.004
t1583,0,0.011
t1584,0.001,0.012
t1585,0.036,0.01
t1586,0.107,0.014
t1587,0.21,0.015
t1588,0.273,0.014
t1589,0.231,0.014
t1590,0.204,0.013
t1591,0.199,0.013
t1592,0.16,0.018
t1593,0.112,0.023
t1594,0.059,0.029
t1595,0.01,0.021
t1596,0,0.007
t1597,0,0.008
t1598,0,0.014
t1599,0,0.022
t1600,0,0.032
t1601,0,0.022
t1602,0,0.007
t1603,0,0.012
t1604,0,0.014
t1605,0,0.008
t1606,0,0.008
t1607,0,0.007
t1608,0.012,0.006
t1609,0.136,0.003
t1610,0.274,0.003
t1611,0.381,0.001
t1612,0.444,0
t1613,0.45,0
t1614,0.448,0
t1615,0.428,0
t1616,0.382,0.001
t1617,0.293,0.004
t1618,0.148,0.009
t1619,0.018,0.01
t1620,0,0.004
t1621,0,0
t1622,0,0.001
t1623,0,0.009
t1624,0,0.021
t1625,0,0.028
t1626,0,0.024
t1627,0,0.013
t1628,0,0.006
t1629,0,0.003
t1630,0,0.001
t1631,0,0
t1632,0.01,0
t1633,0.083,0
t1634,0.194,0
t1635,0.311,0
t1636,0.379,0
t1637,0.412,0
t1638,0.419,0
t1639,0.378,0
t1640,0.293,0
t1641,0.18,0
t1642,0.083,0.003
t1643,0.012,0.004
t1644,0,0.001
t1645,0,0.002
t1646,0,0.006
t1647,0,0.015
t1648,0,0.027
t1649,0,0.037
t1650,0,0.045
t1651,0,0.058
t1652,0,0.068
t1653,0,0.058
t1654,0,0.043
t1655,0,0.019
t1656,0.021,0.005
t1657,0.211,0
t1658,0.43,0
t1659,0.579,0.005
t1660,0.689,0.019
t1661,0.726,0.034
t1662,0.717,0.045
t1663,0.673,0.054
t1664,0.572,0.057
t1665,0.408,0.064
t1666,0.183,0.068
t1667,0.024,0.048
t1668,0,0.03
t1669,0,0.018
t1670,0,0.011
t1671,0,0.012
t1672,0,0.01
t1673,0,0.005
t1674,0,0.001
t1675,0,0
t1676,0,0
t1677,0,0
t1678,0,0
t1679,0,0
t1680,0.013,0
t1681,0.126,0
t1682,0.298,0.001
t1683,0.5,0.007
t1684,0.595,0.012
t1685,0.644,0.013
t1686,0.591,0.017
t1687,0.491,0.03
t1688,0.347,0.049
t1689,0.213,0.062
t1690,0.091,0.063
t1691,0.011,0.053
t1692,0,0.035
t1693,0,0.018
t1694,0,0.008
t1695,0,0.001
t1696,0,0
t1697,0,0
t1698,0,0
t1699,0,0
t1700,0,0
t1701,0,0
t1702,0,0
t1703,0,0.008
t1704,0.009,0.028
t1705,0.086,0.025
t1706,0.203,0.035
t1707,0.397,0.038
t1708,0.472,0.053
t1709,0.484,0.084
t1710,0.436,0.131
t1711,0.329,0.19
t1712,0.277,0.249
t1713,0.203,0.343
t1714,0.087,0.408
t1715,0.013,0.411
t1716,0,0.394
t1717,0,0.328
t1718,0,0.191
t1719,0,0.069
t1720,0,0.014
t1721,0,0.008
t1722,0,0.015
t1723,0,0.031
t1724,0,0.033
t1725,0,0.031
t1726,0,0.025
t1727,0,0.014
t1728,0.03,0.005
t1729,0.241,0
t1730,0.472,0
t1731,0.636,0.001
t1732,0.757,0.002
t1733,0.803,0.002
t1734,0.794,0.004
t1735,0.736,0.028
t1736,0.608,0.041
t1737,0.427,0.045
t1738,0.212,0.044
t1739,0.032,0.028
t1740,0,0.003
t1741,0,0
t1742,0,0.004
t1743,0,0.035
t1744,0,0.053
t1745,0,0.055
t1746,0,0.042
t1747,0,0.021
t1748,0,0.008
t1749,0,0.003
t1750,0,0.002
t1751,0,0.001
t1752,0.018,0.001
t1753,0.165,0
t1754,0.366,0.003
t1755,0.508,0.032
t1756,0.583,0.071
t1757,0.668,0.1
t1758,0.646,0.129
t1759,0.534,0.167
t1760,0.409,0.202
t1761,0.271,0.192
t1762,0.106,0.134
t1763,0.015,0.102
t1764,0,0.075
t1765,0,0.036
t1766,0,0.012
t1767,0,0.003
t1768,0,0.002
t1769,0,0.001
t1770,0,0
t1771,0,0
t1772,0,0
t1773,0,0
t1774,0,0
t1775,0,0
t1776,0.008,0
t1777,0.051,0
t1778,0.11,0
t1779,0.228,0
t1780,0.477,0
t1781,0.514,0
t1782,0.47,0
t1783,0.393,0
t1784,0.322,0.003
t1785,0.208,0.008
t1786,0.083,0.007
t1787,0.009,0.001
t1788,0,0
t1789,0,0
t1790,0,0.002
t1791,0,0.011
t1792,0,0.018
t1793,0,0.016
t1794,0,0.007
t1795,0,0.001
t1796,0,0
t1797,0,0
t1798,0,0
t1799,0,0
t1800,0.016,0
t1801,0.102,0
t1802,0.205,0.006
t1803,0.286,0.03
t1804,0.31,0.019
t1805,0.36,0.004
t1806,0.403,0
t1807,0.498,0
t1808,0.498,0.001
t1809,0.333,0.004
t1810,0.136,0.012
t1811,0.028,0.028
t1812,0,0.014
t1813,0,0.002
t1814,0,0
t1815,0,0.001
t1816,0,0.007
t1817,0,0.014
t1818,0,0.015
t1819,0,0.01
t1820,0,0.004
t1821,0,0.001
t1822,0,0
t1823,0,0
t1824,0.029,0
t1825,0.208,0
t1826,0.439,0
t1827,0.613,0
t1828,0.735,0.001
t1829,0.775,0.008
t1830,0.768,0.017
t1831,0.74,0.022
t1832,0.63,0.041
t1833,0.467,0.06
t1834,0.244,0.075
t1835,0.042,0.097
t1836,0,0.095
t1837,0,0.065
t1838,0,0.036
t1839,0,0.024
t1840,0,0.015
t1841,0,0.01
t1842,0,0.006
t1843,0,0.005
t1844,0,0.007
t1845,0,0.007
t1846,0,0.004
t1847,0,0.002
t1848,0.016,0.002
t1849,0.091,0.001
t1850,0.189,0
t1851,0.301,0.002
t1852,0.384,0.002
t1853,0.414,0.002
t1854,0.37,0.001
t1855,0.323,0.001
t1856,0.324,0
t1857,0.241,0
t1858,0.123,0.003
t1859,0.028,0.047
t1860,0,0.094
t1861,0,0.084
t1862,0,0.061
t1863,0,0.046
t1864,0,0.026
t1865,0,0.008
t1866,0,0.002
t1867,0,0.002
t1868,0,0.002
t1869,0,0.002
t1870,0,0.003
t1871,0,0.008
t1872,0.039,0.017
t1873,0.242,0.008
t1874,0.453,0
t1875,0.615,0
t1876,0.713,0
t1877,0.762,0
t1878,0.744,0
t1879,0.687,0.003
t1880,0.561,0.007
t1881,0.398,0.021
t1882,0.203,0.032
t1883,0.039,0.021
t1884,0,0.005
t1885,0,0
t1886,0,0
t1887,0,0.001
t1888,0,0.029
t1889,0,0.339
t1890,0,0.759
t1891,0,0.772
t1892,0,0.672
t1893,0,0.638
t1894,0,0.585
t1895,0,0.494
t1896,0.025,0.368
t1897,0.147,0.287
t1898,0.299,0.361
t1899,0.429,0.453
t1900,0.563,0.398
t1901,0.655,0.294
t1902,0.706,0.233
t1903,0.652,0.21
t1904,0.526,0.209
t1905,0.32,0.233
t1906,0.146,0.27
t1907,0.035,0.3
t1908,0,0.259
t1909,0,0.167
t1910,0,0.086
t1911,0,0.071
t1912,0,0.047
t1913,0,0.017
t1914,0,0.01
t1915,0,0.009
t1916,0,0.003
t1917,0,0.001
t1918,0,0.001
t1919,0,0.001
t1920,0.016,0.002
t1921,0.138,0.031
t1922,0.357,0.088
t1923,0.529,0.155
t1924,0.647,0.219
t1925,0.715,0.251
t1926,0.709,0.274
t1927,0.646,0.298
t1928,0.511,0.372
t1929,0.305,0.415
t1930,0.129,0.361
t1931,0.011,0.233
t1932,0,0.102
t1933,0,0.028
t1934,0,0.006
t1935,0,0.003
t1936,0,0.002
t1937,0,0.001
t1938,0,0.001
t1939,0,0.004
t1940,0,0.008
t1941,0,0.004
t1942,0,0.002
t1943,0,0
t1944,0.029,0
t1945,0.159,0
t1946,0.286,0.002
t1947,0.381,0.015
t1948,0.489,0.041
t1949,0.552,0.039
t1950,0.578,0.037
t1951,0.507,0.064
t1952,0.305,0.074
t1953,0.146,0.071
t1954,0.079,0.051
t1955,0.016,0.033
t1956,0,0.012
t1957,0,0.001
t1958,0,0
t1959,0,0
t1960,0,0
t1961,0,0
t1962,0,0.001
t1963,0,0.001
t1964,0,0.001
t1965,0,0
t1966,0,0.001
t1967,0,0
t1968,0.015,0
t1969,0.095,0
t1970,0.228,0
t1971,0.392,0
t1972,0.513,0
t1973,0.522,0
t1974,0.508,0
t1975,0.435,0
t1976,0.365,0
t1977,0.303,0.004
t1978,0.18,0.017
t1979,0.038,0.031
t1980,0,0.036
t1981,0,0.026
t1982,0,0.011
t1983,0,0.014
t1984,0,0.027
t1985,0,0.043
t1986,0,0.055
t1987,0,0.064
t1988,0,0.056
t1989,0,0.035
t1990,0,0.011
t1991,0,0.001
t1992,0.045,0
t1993,0.226,0.001
t1994,0.408,0.014
t1995,0.553,0.01
t1996,0.699,0.012
t1997,0.78,0.007
t1998,0.782,0.003
t1999,0.721,0.002
t2000,0.583,0.006
t2001,0.406,0.018
t2002,0.215,0.025
t2003,0.048,0.045
t2004,0,0.043
t2005,0,0.019
t2006,0,0.003
t2007,0,0
t2008,0,0
t2009,0,0
t2010,0,0
t2011,0,0
t2012,0,0
t2013,0,0
t2014,0,0
t2015,0,0
t2016,0.04,0
t2017,0.215,0
t2018,0.398,0
t2019,0.509,0
t2020,0.612,0
t2021,0.701,0
t2022,0.742,0
t2023,0.702,0
t2024,0.582,0.001
t2025,0.407,0.021
t2026,0.21,0.027
t2027,0.046,0.05
t2028,0,0.045
t2029,0,0.02
t2030,0,0.003
t2031,0,0
t2032,0,0
t2033,0,0
t2034,0,0.001
t2035,0,0.004
t2036,0,0.01
t2037,0,0.009
t2038,0,0.008
t2039,0,0.012
t2040,0.037,0.017
t2041,0.196,0.006
t2042,0.38,0
t2043,0.54,0
t2044,0.606,0.001
t2045,0.624,0.008
t2046,0.574,0.02
t2047,0.522,0.038
t2048,0.393,0.055
t2049,0.258,0.071
t2050,0.133,0.068
t2051,0.027,0.033
t2052,0,0.021
t2053,0,0.033
t2054,0,0.046
t2055,0,0.063
t2056,0,0.09
t2057,0,0.133
t2058,0,0.139
t2059,0,0.119
t2060,0,0.102
t2061,0,0.092
t2062,0,0.095
t2063,0,0.102
t2064,0.055,0.09
t2065,0.266,0.03
t2066,0.478,0.091
t2067,0.637,0.128
t2068,0.743,0.144
t2069,0.792,0.159
t2070,0.791,0.167
t2071,0.733,0.178
t2072,0.63,0.217
t2073,0.475,0.265
t2074,0.275,0.267
t2075,0.072,0.236
t2076,0,0.205
t2077,0,0.138
t2078,0,0.084
t2079,0,0.071
t2080,0,0.087
t2081,0,0.08
t2082,0,0.039
t2083,0,0.021
t2084,0,0.014
t2085,0,0.008
t2086,0,0.011
t2087,0,0.042
t2088,0.052,0.086
t2089,0.245,0.067
t2090,0.447,0.093
t2091,0.603,0.134
t2092,0.7,0.197
t2093,0.745,0.219
t2094,0.737,0.195
t2095,0.678,0.165
t2096,0.555,0.133
t2097,0.388,0.106
t2098,0.206,0.095
t2099,0.053,0.09
t2100,0,0.081
t2101,0,0.078
t2102,0,0.095
t2103,0,0.101
t2104,0,0.071
t2105,0,0.046
t2106,0,0.062
t2107,0,0.104
t2108,0,0.14
t2109,0,0.167
t2110,0,0.194
t2111,0,0.218
t2112,0.029,0.26
t2113,0.13,0.252
t2114,0.259,0.333
t2115,0.379,0.432
t2116,0.457,0.422
t2117,0.412,0.316
t2118,0.325,0.221
t2119,0.283,0.186
t2120,0.268,0.196
t2121,0.242,0.225
t2122,0.146,0.295
t2123,0.043,0.309
t2124,0,0.278
t2125,0,0.217
t2126,0,0.109
t2127,0,0.037
t2128,0,0.012
t2129,0,0.003
t2130,0,0
t2131,0,0
t2132,0,0
t2133,0,0
t2134,0,0
t2135,0,0
t2136,0.042,0
t2137,0.158,0
t2138,0.25,0.001
t2139,0.358,0.014
t2140,0.552,0.012
t2141,0.652,0.011
t2142,0.689,0.03
t2143,0.635,0.052
t2144,0.504,0.059
t2145,0.332,0.067
t2146,0.185,0.069
t2147,0.05,0.065
t2148,0,0.037
t2149,0,0.005
t2150,0,0.038
t2151,0,0.105
t2152,0,0.137
t2153,0,0.102
t2154,0,0.042
t2155,0,0.007
t2156,0,0
t2157,0,0.001
t2158,0,0.002
t2159,0,0
t2160,0.02,0
t2161,0.139,0
t2162,0.305,0
t2163,0.461,0.002
t2164,0.509,0.004
t2165,0.464,0.008
t2166,0.42,0.015
t2167,0.365,0.03
t2168,0.279,0.042
t2169,0.165,0.041
t2170,0.079,0.039
t2171,0.016,0.034
t2172,0,0.031
t2173,0,0.023
t2174,0,0.015
t2175,0,0.008
t2176,0,0.007
t2177,0,0.01
t2178,0,0.013
t2179,0,0.017
t2180,0,0.027
t2181,0,0.039
t2182,0,0.048
t2183,0,0.052
t2184,0.011,0.044
t2185,0.071,0.047
t2186,0.191,0.086
t2187,0.341,0.093
t2188,0.438,0.076
t2189,0.52,0.069
t2190,0.562,0.079
t2191,0.518,0.113
t2192,0.403,0.177
t2193,0.263,0.253
t2194,0.125,0.279
t2195,0.028,0.235
t2196,0,0.171
t2197,0,0.07
t2198,0,0.006
t2199,0,0.018
t2200,0,0.035
t2201,0,0.047
t2202,0,0.064
t2203,0,0.08
t2204,0,0.084
t2205,0,0.058
t2206,0,0.02
t2207,0,0.004
t2208,0.05,0.001
t2209,0.209,0.011
t2210,0.412,0.023
t2211,0.567,0.026
t2212,0.658,0.013
t2213,0.688,0.01
t2214,0.641,0.027
t2215,0.519,0.045
t2216,0.369,0.053
t2217,0.218,0.059
t2218,0.09,0.069
t2219,0.02,0.08
t2220,0,0.072
t2221,0,0.043
t2222,0,0.015
t2223,0,0.004
t2224,0,0.001
t2225,0,0
t2226,0,0
t2227,0,0
t2228,0,0
t2229,0,0
t2230,0,0
t2231,0,0
t2232,0.031,0
t2233,0.144,0
t2234,0.306,0
t2235,0.475,0
t2236,0.636,0
t2237,0.71,0
t2238,0.692,0
t2239,0.581,0
t2240,0.356,0
t2241,0.164,0.002
t2242,0.085,0.003
t2243,0.035,0.01
t2244,0,0.034
t2245,0,0.088
t2246,0,0.146
t2247,0,0.146
t2248,0,0.121
t2249,0,0.112
t2250,0,0.111
t2251,0,0.112
t2252,0,0.097
t2253,0,0.084
t2254,0,0.068
t2255,0,0.052
t2256,0.058,0.038
t2257,0.239,0.005
t2258,0.432,0.005
t2259,0.501,0.009
t2260,0.535,0.02
t2261,0.569,0.045
t2262,0.545,0.092
t2263,0.479,0.141
t2264,0.397,0.163
t2265,0.308,0.197
t2266,0.181,0.232
t2267,0.06,0.256
t2268,0,0.305
t2269,0,0.274
t2270,0,0.208
t2271,0,0.149
t2272,0,0.117
t2273,0,0.095
t2274,0,0.081
t2275,0,0.07
t2276,0,0.06
t2277,0,0.044
t2278,0,0.018
t2279,0,0.004
t2280,0.069,0
t2281,0.277,0
t2282,0.479,0
t2283,0.633,0.003
t2284,0.733,0.008
t2285,0.779,0.035
t2286,0.777,0.076
t2287,0.724,0.121
t2288,0.624,0.184
t2289,0.474,0.249
t2290,0.282,0.249
t2291,0.085,0.217
t2292,0,0.176
t2293,0,0.114
t2294,0,0.063
t2295,0,0.037
t2296,0,0.034
t2297,0,0.032
t2298,0,0.026
t2299,0,0.019
t2300,0,0.013
t2301,0,0.012
t2302,0,0.012
t2303,0,0.016
t2304,0.071,0.022
t2305,0.274,0.001
t2306,0.472,0
t2307,0.624,0.013
t2308,0.725,0.044
t2309,0.77,0.074
t2310,0.767,0.099
t2311,0.716,0.113
t2312,0.617,0.124
t2313,0.468,0.124
t2314,0.279,0.096
t2315,0.085,0.043
t2316,0,0.003
t2317,0,0
t2318,0,0.002
t2319,0,0.019
t2320,0,0.036
t2321,0,0.043
t2322,0,0.076
t2323,0,0.133
t2324,0,0.181
t2325,0,0.222
t2326,0,0.229
t2327,0,0.219
t2328,0.056,0.186
t2329,0.182,0.168
t2330,0.317,0.225
t2331,0.445,0.231
t2332,0.552,0.217
t2333,0.664,0.187
t2334,0.689,0.161
t2335,0.601,0.12
t2336,0.394,0.087
t2337,0.209,0.062
t2338,0.102,0.035
t2339,0.031,0.018
t2340,0,0.012
t2341,0,0.014
t2342,0,0.024
t2343,0,0.065
t2344,0,0.167
t2345,0,0.346
t2346,0,0.522
t2347,0,0.552
t2348,0,0.352
t2349,0,0.235
t2350,0,0.126
t2351,0,0.042
t2352,0.069,0.008
t2353,0.257,0.001
t2354,0.434,0.002
t2355,0.583,0.004
t2356,0.714,0.004
t2357,0.729,0.014
t2358,0.681,0.043
t2359,0.577,0.073
t2360,0.47,0.089
t2361,0.357,0.103
t2362,0.213,0.103
t2363,0.066,0.118
t2364,0,0.155
t2365,0,0.153
t2366,0,0.102
t2367,0,0.037
t2368,0,0.006
t2369,0,0.003
t2370,0,0.003
t2371,0,0.001
t2372,0,0
t2373,0,0
t2374,0,0.001
t2375,0,0.013
t2376,0.017,0.032
t2377,0.072,0.061
t2378,0.142,0.097
t2379,0.189,0.135
t2380,0.211,0.188
t2381,0.241,0.199
t2382,0.263,0.167
t2383,0.282,0.165
t2384,0.239,0.132
t2385,0.139,0.105
t2386,0.069,0.085
t2387,0.017,0.078
t2388,0,0.08
t2389,0,0.071
t2390,0,0.048
t2391,0,0.018
t2392,0,0.006
t2393,0,0.002
t2394,0,0
t2395,0,0
t2396,0,0
t2397,0,0
t2398,0,0
t2399,0,0
t2400,0.042,0
t2401,0.167,0.001
t2402,0.329,0.001
t2403,0.46,0
t2404,0.55,0
t2405,0.593,0
t2406,0.612,0
t2407,0.615,0
t2408,0.531,0.003
t2409,0.387,0.021
t2410,0.212,0.043
t2411,0.06,0.061
t2412,0,0.069
t2413,0,0.059
t2414,0,0.044
t2415,0,0.03
t2416,0,0.02
t2417,0,0.016
t2418,0,0.017
t2419,0,0.025
t2420,0,0.026
t2421,0,0.019
t2422,0,0.006
t2423,0,0.001
t2424,0.047,0
t2425,0.178,0.001
t2426,0.311,0.01
t2427,0.446,0.03
t2428,0.522,0.053
t2429,0.552,0.071
t2430,0.555,0.083
t2431,0.498,0.093
t2432,0.4,0.115
t2433,0.284,0.132
t2434,0.14,0.082
t2435,0.017,0.025
t2436,0,0.002
t2437,0,0
t2438,0,0.01
t2439,0,0.029
t2440,0,0.058
t2441,0,0.058
t2442,0,0.035
t2443,0,0.012
t2444,0,0.002
t2445,0,0
t2446,0,0
t2447,0,0.001
t2448,0.07,0.002
t2449,0.225,0.001
t2450,0.381,0.005
t2451,0.495,0.022
t2452,0.574,0.044
t2453,0.612,0.071
t2454,0.552,0.123
t2455,0.485,0.205
t2456,0.373,0.356
t2457,0.282,0.466
t2458,0.164,0.42
t2459,0.047,0.31
t2460,0,0.34
t2461,0,0.505
t2462,0,0.538
t2463,0,0.583
t2464,0,0.601
t2465,0,0.55
t2466,0,0.496
t2467,0,0.467
t2468,0,0.329
t2469,0,0.179
t2470,0,0.102
t2471,0,0.042
t2472,0.059,0.003
t2473,0.19,0
t2474,0.342,0.009
t2475,0.532,0.018
t2476,0.671,0.005
t2477,0.708,0.003
t2478,0.688,0.014
t2479,0.601,0.039
t2480,0.442,0.049
t2481,0.247,0.047
t2482,0.114,0.045
t2483,0.035,0.056
t2484,0,0.076
t2485,0,0.055
t2486,0,0.024
t2487,0,0.003
t2488,0,0.001
t2489,0,0.002
t2490,0,0.003
t2491,0,0.001
t2492,0,0
t2493,0,0
t2494,0,0
t2495,0,0.001
t2496,0.054,0.001
t2497,0.207,0
t2498,0.401,0
t2499,0.552,0
t2500,0.66,0
t2501,0.69,0.002
t2502,0.634,0.014
t2503,0.574,0.017
t2504,0.477,0.018
t2505,0.349,0.036
t2506,0.197,0.044
t2507,0.065,0.058
t2508,0,0.08
t2509,0,0.069
t2510,0,0.028
t2511,0,0.003
t2512,0,0
t2513,0,0
t2514,0,0.003
t2515,0,0.024
t2516,0,0.043
t2517,0,0.042
t2518,0,0.034
t2519,0,0.023
t2520,0.07,0.011
t2521,0.234,0.01
t2522,0.428,0.034
t2523,0.596,0.05
t2524,0.718,0.113
t2525,0.762,0.147
t2526,0.758,0.127
t2527,0.71,0.105
t2528,0.608,0.103
t2529,0.459,0.102
t2530,0.272,0.107
t2531,0.086,0.134
t2532,0,0.169
t2533,0,0.176
t2534,0,0.141
t2535,0,0.103
t2536,0,0.086
t2537,0,0.067
t2538,0,0.046
t2539,0,0.024
t2540,0,0.01
t2541,0,0.003
t2542,0,0
t2543,0,0
t2544,0.057,0
t2545,0.212,0.001
t2546,0.436,0.009
t2547,0.584,0.011
t2548,0.649,0.03
t2549,0.696,0.04
t2550,0.685,0.045
t2551,0.66,0.041
t2552,0.546,0.032
t2553,0.384,0.026
t2554,0.223,0.025
t2555,0.077,0.045
t2556,0.001,0.069
t2557,0,0.061
t2558,0,0.042
t2559,0,0.035
t2560,0,0.033
t2561,0,0.021
t2562,0,0.008
t2563,0,0.002
t2564,0,0
t2565,0,0
t2566,0,0
t2567,0,0
t2568,0.076,0
t2569,0.248,0
t2570,0.446,0
t2571,0.595,0
t2572,0.718,0.001
t2573,0.76,0
t2574,0.758,0
t2575,0.712,0
t2576,0.616,0
t2577,0.473,0.004
t2578,0.286,0.008
t2579,0.098,0.027
t2580,0.002,0.061
t2581,0,0.049
t2582,0,0.019
t2583,0,0.003
t2584,0,0.001
t2585,0,0
t2586,0,0
t2587,0,0.001
t2588,0,0.005
t2589,0,0.011
t2590,0,0.008
t2591,0,0.003
t2592,0.035,0.001
t2593,0.123,0
t2594,0.238,0
t2595,0.373,0
t2596,0.531,0
t2597,0.62,0
t2598,0.623,0.005
t2599,0.547,0.039
t2600,0.439,0.077
t2601,0.277,0.096
t2602,0.136,0.085
t2603,0.037,0.067
t2604,0,0.061
t2605,0,0.056
t2606,0,0.058
t2607,0,0.075
t2608,0,0.057
t2609,0,0.053
t2610,0,0.058
t2611,0,0.103
t2612,0,0.124
t2613,0,0.051
t2614,0,0.068
t2615,0,0.486
t2616,0.017,0.764
t2617,0.11,0.772
t2618,0.348,0.835
t2619,0.502,0.886
t2620,0.569,0.881
t2621,0.565,0.878
t2622,0.527,0.826
t2623,0.469,0.588
t2624,0.301,0.207
t2625,0.135,0.089
t2626,0.099,0.026
t2627,0.055,0.003
t2628,0.001,0
t2629,0,0.008
t2630,0,0.054
t2631,0,0.078
t2632,0,0.058
t2633,0,0.035
t2634,0,0.01
t2635,0,0.001
t2636,0,0
t2637,0,0
t2638,0,0.002
t2639,0,0.005
t2640,0.085,0.007
t2641,0.262,0
t2642,0.44,0.001
t2643,0.584,0
t2644,0.679,0.001
t2645,0.71,0.009
t2646,0.686,0.053
t2647,0.616,0.085
t2648,0.457,0.117
t2649,0.331,0.126
t2650,0.183,0.102
t2651,0.062,0.095
t2652,0.001,0.119
t2653,0,0.099
t2654,0,0.039
t2655,0,0.013
t2656,0,0.016
t2657,0,0.018
t2658,0,0.019
t2659,0,0.024
t2660,0,0.019
t2661,0,0.009
t2662,0,0.004
t2663,0,0.001
t2664,0.031,0
t2665,0.116,0
t2666,0.245,0
t2667,0.38,0
t2668,0.516,0
t2669,0.62,0.002
t2670,0.698,0.007
t2671,0.642,0.011
t2672,0.55,0.019
t2673,0.379,0.044
t2674,0.212,0.055
t2675,0.076,0.054
t2676,0.002,0.05
t2677,0,0.023
t2678,0,0.011
t2679,0,0.07
t2680,0,0.157
t2681,0,0.16
t2682,0,0.097
t2683,0,0.035
t2684,0,0.008
t2685,0,0.001
t2686,0,0
t2687,0.001,0.001
t2688,0.086,0.002
t2689,0.253,0
t2690,0.379,0.002
t2691,0.455,0.015
t2692,0.5,0.042
t2693,0.528,0.06
t2694,0.528,0.054
t2695,0.481,0.041
t2696,0.393,0.041
t2697,0.27,0.059
t2698,0.144,0.077
t2699,0.052,0.073
t2700,0.001,0.056
t2701,0,0.036
t2702,0,0.017
t2703,0,0.003
t2704,0,0.001
t2705,0,0.001
t2706,0,0.001
t2707,0,0.001
t2708,0,0.001
t2709,0,0.002
t2710,0,0.001
t2711,0.001,0.001
t2712,0.086,0.002
t2713,0.252,0
t2714,0.428,0
t2715,0.567,0
t2716,0.668,0
