t,s,w
t805,0,0.84
t806,0,0.779
t807,0,0.706
t808,0,0.628
t809,0,0.554
t810,0,0.475
t811,0,0.392
t812,0,0.308
t813,0,0.214
t814,0,0.115
t815,0.006,0.05
t816,0.169,0.025
t817,0.443,0.009
t818,0.628,0.017
t819,0.739,0.058
t820,0.71,0.146
t821,0.685,0.272
t822,0.596,0.386
t823,0.391,0.464
t824,0.193,0.413
t825,0.031,0.369
t826,0,0.376
t827,0,0.38
t828,0,0.419
t829,0,0.502
t830,0,0.558
t831,0,0.556
t832,0,0.531
t833,0,0.472
t834,0,0.332
t835,0,0.18
t836,0,0.133
t837,0,0.141
t838,0,0.225
t839,0,0.4
t840,0.039,0.578
t841,0.147,0.662
t842,0.28,0.581
t843,0.359,0.434
t844,0.407,0.272
t845,0.421,0.145
t846,0.379,0.078
t847,0.277,0.06
t848,0.146,0.071
t849,0.024,0.111
t850,0,0.199
t851,0,0.331
t852,0,0.403
t853,0,0.369
t854,0,0.352
t855,0,0.367
t856,0,0.449
t857,0,0.544
t858,0,0.612
t859,0,0.651
t860,0,0.716
t861,0,0.757
t862,0,0.746
t863,0,0.699
t864,0.043,0.672
t865,0.13,0.718
t866,0.239,0.793
t867,0.357,0.835
t868,0.564,0.832
t869,0.66,0.807
t870,0.589,0.78
t871,0.395,0.753
t872,0.163,0.77
t873,0.025,0.816
t874,0,0.832
t875,0,0.854
t876,0,0.884
t877,0,0.896
t878,0,0.888
t879,0,0.873
t880,0,0.871
t881,0,0.896
t882,0,0.932
t883,0,0.962
t884,0,0.975
t885,0,0.978
t886,0,0.973
t887,0,0.959
t888,0.237,0.953
t889,0.526,0.952
t890,0.72,0.951
t891,0.839,0.939
t892,0.874,0.928
t893,0.858,0.921
t894,0.771,0.911
t895,0.603,0.899
t896,0.38,0.881
t897,0.092,0.85
t898,0,0.766
t899,0,0.72
t900,0,0.72
t901,0,0.727
t902,0,0.737
t903,0,0.741
t904,0,0.765
t905,0,0.75
t906,0,0.672
t907,0,0.586
t908,0,0.513
t909,0,0.503
t910,0,0.524
t911,0,0.489
t912,0.078,0.43
t913,0.197,0.399
t914,0.267,0.341
t915,0.205,0.262
t916,0.209,0.244
t917,0.213,0.274
t918,0.211,0.293
t919,0.187,0.308
t920,0.137,0.311
t921,0.031,0.341
t922,0,0.373
t923,0,0.388
t924,0,0.371
t925,0,0.346
t926,0,0.302
t927,0,0.297
t928,0,0.377
t929,0,0.513
t930,0,0.68
t931,0,0.807
t932,0,0.866
t933,0,0.881
t934,0,0.855
t935,0.001,0.81
t936,0.22,0.746
t937,0.519,0.749
t938,0.711,0.727
t939,0.827,0.669
t940,0.871,0.644
t941,0.856,0.674
t942,0.76,0.697
t943,0.624,0.672
t944,0.389,0.607
t945,0.098,0.577
t946,0,0.572
t947,0,0.555
t948,0,0.498
t949,0,0.433
t950,0,0.394
t951,0,0.379
t952,0,0.374
t953,0,0.388
t954,0,0.42
t955,0,0.447
t956,0,0.428
t957,0,0.395
t958,0,0.346
t959,0,0.291
t960,0.055,0.252
t961,0.106,0.178
t962,0.153,0.138
t963,0.209,0.112
t964,0.241,0.104
t965,0.212,0.131
t966,0.17,0.169
t967,0.116,0.186
t968,0.061,0.192
t969,0.011,0.18
t970,0,0.156
t971,0,0.127
t972,0,0.099
t973,0,0.077
t974,0,0.062
t975,0,0.044
t976,0,0.034
t977,0,0.031
t978,0,0.029
t979,0,0.033
t980,0,0.037
t981,0,0.039
t982,0,0.044
t983,0,0.058
t984,0.14,0.084
t985,0.386,0.108
t986,0.549,0.171
t987,0.622,0.267
t988,0.546,0.316
t989,0.503,0.369
t990,0.457,0.404
t991,0.37,0.404
t992,0.225,0.375
t993,0.051,0.364
t994,0,0.372
t995,0,0.334
t996,0,0.278
t997,0,0.254
t998,0,0.251
t999,0,0.234
t1000,0,0.243
t1001,0,0.278
t1002,0,0.327
t1003,0,0.396
t1004,0,0.509
t1005,0,0.626
t1006,0,0.682
t1007,0.001,0.682
t1008,0.079,0.563
t1009,0.116,0.432
t1010,0.149,0.428
t1011,0.203,0.395
t1012,0.23,0.383
t1013,0.247,0.37
t1014,0.227,0.324
t1015,0.196,0.282
t1016,0.11,0.281
t1017,0.023,0.296
t1018,0,0.296
t1019,0,0.292
t1020,0,0.294
t1021,0,0.289
t1022,0,0.291
t1023,0,0.31
t1024,0,0.376
t1025,0,0.47
t1026,0,0.548
t1027,0,0.613
t1028,0,0.666
t1029,0,0.699
t1030,0,0.696
t1031,0.001,0.686
t1032,0.146,0.647
t1033,0.433,0.598
t1034,0.638,0.571
t1035,0.769,0.494
t1036,0.823,0.47
t1037,0.82,0.484
t1038,0.754,0.495
t1039,0.602,0.495
t1040,0.383,0.495
t1041,0.101,0.5
t1042,0,0.505
t1043,0,0.51
t1044,0,0.513
t1045,0,0.491
t1046,0,0.432
t1047,0,0.404
t1048,0,0.447
t1049,0,0.476
t1050,0,0.484
t1051,0,0.464
t1052,0,0.402
t1053,0,0.32
t1054,0,0.241
t1055,0.002,0.186
t1056,0.207,0.15
t1057,0.473,0.071
t1058,0.656,0.024
t1059,0.758,0.003
t1060,0.751,0
t1061,0.664,0
t1062,0.564,0
t1063,0.35,0
t1064,0.076,0
t1065,0.007,0
t1066,0,0
t1067,0,0.002
t1068,0,0.005
t1069,0,0.015
t1070,0,0.032
t1071,0,0.053
t1072,0,0.073
t1073,0,0.084
t1074,0,0.099
t1075,0,0.115
t1076,0,0.123
t1077,0,0.121
t1078,0,0.12
t1079,0,0.155
t1080,0.018,0.272
t1081,0.089,0.465
t1082,0.196,0.722
t1083,0.283,0.85
t1084,0.382,0.885
t1085,0.57,0.89
t1086,0.624,0.887
t1087,0.503,0.875
t1088,0.291,0.853
t1089,0.069,0.794
t1090,0,0.69
t1091,0,0.638
t1092,0,0.644
t1093,0,0.695
t1094,0,0.718
t1095,0,0.701
t1096,0,0.697
t1097,0,0.695
t1098,0,0.688
t1099,0,0.69
t1100,0,0.685
t1101,0,0.681
t1102,0,0.649
t1103,0.007,0.592
t1104,0.259,0.501
t1105,0.537,0.449
t1106,0.721,0.443
t1107,0.834,0.437
t1108,0.878,0.459
t1109,0.864,0.506
t1110,0.788,0.572
t1111,0.645,0.628
t1112,0.431,0.654
t1113,0.151,0.606
t1114,0,0.494
t1115,0,0.367
t1116,0,0.264
t1117,0,0.231
t1118,0,0.237
t1119,0,0.255
t1120,0,0.284
t1121,0,0.329
t1122,0,0.37
t1123,0,0.418
t1124,0,0.47
t1125,0,0.511
t1126,0,0.506
t1127,0.011,0.429
t1128,0.284,0.305
t1129,0.528,0.18
t1130,0.707,0.152
t1131,0.817,0.171
t1132,0.863,0.21
t1133,0.848,0.259
t1134,0.773,0.299
t1135,0.631,0.32
t1136,0.421,0.295
t1137,0.148,0.259
t1138,0,0.243
t1139,0,0.227
t1140,0,0.245
t1141,0,0.256
t1142,0,0.237
t1143,0,0.206
t1144,0,0.196
t1145,0,0.186
t1146,0,0.132
t1147,0,0.055
t1148,0,0.013
t1149,0,0.003
t1150,0,0.002
t1151,0.002,0.013
t1152,0.068,0.029
t1153,0.18,0.049
t1154,0.296,0.043
t1155,0.268,0.042
t1156,0.229,0.046
t1157,0.205,0.035
t1158,0.171,0.045
t1159,0.183,0.016
t1160,0.155,0.005
t1161,0.048,0
t1162,0,0
t1163,0,0
t1164,0,0
t1165,0,0.003
t1166,0,0.005
t1167,0,0.007
t1168,0,0.006
t1169,0,0.005
t1170,0,0.007
t1171,0,0.01
t1172,0,0.01
t1173,0,0.009
t1174,0,0.01
t1175,0,0.008
t1176,0.056,0.005
t1177,0.15,0.003
t1178,0.249,0.001
t1179,0.369,0.002
t1180,0.432,0.015
t1181,0.388,0.065
t1182,0.334,0.133
t1183,0.258,0.179
t1184,0.16,0.183
t1185,0.047,0.191
t1186,0,0.267
t1187,0,0.305
t1188,0,0.325
t1189,0,0.357
t1190,0,0.429
t1191,0,0.51
t1192,0,0.57
t1193,0,0.606
t1194,0,0.612
t1195,0,0.595
t1196,0,0.519
t1197,0,0.42
t1198,0,0.343
t1199,0.005,0.271
t1200,0.167,0.18
t1201,0.422,0.106
t1202,0.612,0.088
t1203,0.731,0.078
t1204,0.768,0.086
t1205,0.757,0.098
t1206,0.681,0.115
t1207,0.529,0.145
t1208,0.327,0.18
t1209,0.101,0.229
t1210,0,0.259
t1211,0,0.239
t1212,0,0.193
t1213,0,0.151
t1214,0,0.123
t1215,0,0.112
t1216,0,0.111
t1217,0,0.118
t1218,0,0.133
t1219,0,0.154
t1220,0,0.166
t1221,0,0.155
t1222,0,0.118
t1223,0.009,0.073
t1224,0.215,0.042
t1225,0.464,0.022
t1226,0.651,0.019
t1227,0.768,0.011
t1228,0.812,0.005
t1229,0.801,0.012
t1230,0.729,0.043
t1231,0.585,0.087
t1232,0.38,0.155
t1233,0.127,0.264
t1234,0,0.274
t1235,0,0.194
t1236,0,0.123
t1237,0,0.065
t1238,0,0.022
t1239,0,0.02
t1240,0,0.041
t1241,0,0.049
t1242,0,0.037
t1243,0,0.025
t1244,0,0.021
t1245,0,0.017
t1246,0,0.008
t1247,0.007,0.003
