t,s,w
t1083,0.154,0.253
t1084,0.208,0.314
t1085,0.317,0.358
t1086,0.354,0.362
t1087,0.332,0.359
t1088,0.17,0.391
t1089,0.037,0.415
t1090,0,0.485
t1091,0,0.568
t1092,0,0.62
t1093,0,0.604
t1094,0,0.55
t1095,0,0.494
t1096,0,0.418
t1097,0,0.371
t1098,0,0.346
t1099,0,0.306
t1100,0,0.259
t1101,0,0.223
t1102,0,0.185
t1103,0.006,0.154
t1104,0.242,0.092
t1105,0.539,0.106
t1106,0.723,0.123
t1107,0.833,0.146
t1108,0.871,0.167
t1109,0.85,0.179
t1110,0.765,0.191
t1111,0.615,0.207
t1112,0.391,0.233
t1113,0.113,0.225
t1114,0,0.189
t1115,0,0.155
t1116,0,0.127
t1117,0,0.109
t1118,0,0.122
t1119,0,0.196
t1120,0,0.321
t1121,0,0.41
t1122,0,0.437
t1123,0,0.427
t1124,0,0.361
t1125,0,0.254
t1126,0,0.162
t1127,0.011,0.1
t1128,0.289,0.057
t1129,0.539,0.018
t1130,0.715,0.047
t1131,0.817,0.125
t1132,0.858,0.175
t1133,0.838,0.2
t1134,0.758,0.224
t1135,0.605,0.246
t1136,0.39,0.237
t1137,0.12,0.237
t1138,0,0.315
t1139,0,0.386
t1140,0,0.476
t1141,0,0.55
t1142,0,0.58
t1143,0,0.578
t1144,0,0.557
t1145,0,0.52
t1146,0,0.523
t1147,0,0.515
t1148,0,0.433
t1149,0,0.323
t1150,0,0.223
t1151,0.006,0.173
t1152,0.19,0.183
t1153,0.449,0.125
t1154,0.591,0.101
t1155,0.622,0.225
t1156,0.591,0.276
t1157,0.388,0.271
t1158,0.247,0.26
t1159,0.135,0.277
t1160,0.054,0.263
t1161,0.009,0.325
t1162,0,0.294
t1163,0,0.305
t1164,0,0.272
t1165,0,0.274
t1166,0,0.305
t1167,0,0.3
t1168,0,0.302
t1169,0,0.302
t1170,0,0.279
t1171,0,0.275
t1172,0,0.259
t1173,0,0.223
t1174,0,0.182
t1175,0,0.168
t1176,0.038,0.145
t1177,0.139,0.087
t1178,0.198,0.073
t1179,0.225,0.074
t1180,0.243,0.088
t1181,0.248,0.126
t1182,0.175,0.162
t1183,0.122,0.165
t1184,0.078,0.135
t1185,0.023,0.102
t1186,0,0.122
t1187,0,0.203
t1188,0,0.251
t1189,0,0.248
t1190,0,0.231
t1191,0,0.24
t1192,0,0.247
t1193,0,0.228
t1194,0,0.221
t1195,0,0.224
t1196,0,0.238
t1197,0,0.254
t1198,0,0.236
t1199,0.004,0.187
t1200,0.131,0.106
t1201,0.435,0.077
t1202,0.622,0.175
t1203,0.733,0.176
t1204,0.768,0.151
t1205,0.756,0.139
t1206,0.678,0.135
t1207,0.532,0.127
t1208,0.323,0.109
t1209,0.09,0.093
t1210,0,0.086
t1211,0,0.092
t1212,0,0.123
t1213,0,0.157
t1214,0,0.172
t1215,0,0.169
t1216,0,0.165
t1217,0,0.16
t1218,0,0.162
t1219,0,0.169
t1220,0,0.16
t1221,0,0.138
t1222,0,0.114
t1223,0.014,0.097
t1224,0.254,0.077
t1225,0.502,0.027
t1226,0.676,0.03
t1227,0.778,0.071
t1228,0.816,0.104
t1229,0.799,0.121
t1230,0.722,0.135
t1231,0.566,0.159
t1232,0.359,0.189
t1233,0.111,0.256
t1234,0,0.27
t1235,0,0.244
t1236,0,0.21
t1237,0,0.164
t1238,0,0.105
t1239,0,0.066
t1240,0,0.066
t1241,0,0.105
t1242,0,0.138
t1243,0,0.115
t1244,0,0.069
t1245,0,0.035
t1246,0,0.013
t1247,0.012,0.004
t1248,0.218,0.001
t1249,0.445,0
t1250,0.619,0.001
t1251,0.717,0.016
t1252,0.734,0.061
t1253,0.721,0.157
t1254,0.651,0.289
t1255,0.528,0.379
t1256,0.33,0.365
t1257,0.082,0.352
t1258,0,0.364
t1259,0,0.381
t1260,0,0.41
t1261,0,0.413
t1262,0,0.395
t1263,0,0.358
t1264,0,0.319
t1265,0,0.272
t1266,0,0.216
t1267,0,0.161
t1268,0,0.112
t1269,0,0.068
t1270,0,0.038
t1271,0.014,0.02
t1272,0.24,0.009
t1273,0.485,0.001
t1274,0.658,0.001
t1275,0.759,0
t1276,0.795,0
t1277,0.778,0
t1278,0.703,0
t1279,0.561,0.012
t1280,0.361,0.071
t1281,0.118,0.161
t1282,0,0.23
t1283,0,0.302
t1284,0,0.413
t1285,0,0.54
t1286,0,0.639
t1287,0,0.7
t1288,0,0.725
t1289,0,0.716
t1290,0,0.708
t1291,0,0.704
t1292,0,0.648
t1293,0,0.528
t1294,0,0.337
t1295,0.012,0.167
t1296,0.183,0.058
t1297,0.376,0.06
t1298,0.545,0.168
t1299,0.658,0.279
t1300,0.65,0.302
t1301,0.65,0.334
t1302,0.564,0.387
t1303,0.395,0.434
t1304,0.226,0.444
t1305,0.088,0.491
t1306,0,0.538
t1307,0,0.566
t1308,0,0.583
t1309,0,0.569
t1310,0,0.536
t1311,0,0.504
t1312,0,0.505
t1313,0,0.571
t1314,0,0.552
t1315,0,0.453
t1316,0,0.338
t1317,0,0.25
t1318,0,0.186
t1319,0.025,0.118
t1320,0.276,0.05
t1321,0.523,0.144
t1322,0.693,0.227
t1323,0.796,0.236
t1324,0.832,0.231
t1325,0.811,0.212
t1326,0.733,0.186
t1327,0.596,0.162
t1328,0.393,0.137
t1329,0.139,0.102
t1330,0,0.063
t1331,0,0.042
t1332,0,0.043
t1333,0,0.066
t1334,0,0.124
t1335,0,0.215
t1336,0,0.306
t1337,0,0.348
t1338,0,0.313
t1339,0,0.231
t1340,0,0.144
t1341,0,0.079
t1342,0,0.044
t1343,0.025,0.034
t1344,0.265,0.024
t1345,0.49,0.061
t1346,0.66,0.184
t1347,0.767,0.223
t1348,0.81,0.238
t1349,0.791,0.245
t1350,0.714,0.227
t1351,0.567,0.205
t1352,0.359,0.225
t1353,0.115,0.328
t1354,0,0.42
t1355,0,0.41
t1356,0,0.352
t1357,0,0.268
t1358,0,0.176
t1359,0,0.098
t1360,0,0.052
t1361,0,0.023
t1362,0,0.008
t1363,0,0.004
t1364,0,0.005
t1365,0,0.009
t1366,0,0.018
t1367,0.001,0.03
t1368,0.039,0.03
t1369,0.102,0.013
t1370,0.167,0.008
t1371,0.228,0.014
t1372,0.291,0.041
t1373,0.425,0.097
t1374,0.529,0.168
t1375,0.449,0.223
t1376,0.271,0.245
t1377,0.084,0.272
t1378,0,0.278
t1379,0,0.228
t1380,0,0.183
t1381,0,0.162
