t,s,w
t1380,0,0.068
t1381,0,0.047
t1382,0,0.035
t1383,0,0.036
t1384,0,0.045
t1385,0,0.049
t1386,0,0.033
t1387,0,0.013
t1388,0,0.003
t1389,0,0
t1390,0,0
t1391,0,0
t1392,0.06,0
t1393,0.263,0
t1394,0.467,0.001
t1395,0.61,0.002
t1396,0.694,0.004
t1397,0.698,0.007
t1398,0.674,0.005
t1399,0.621,0.006
t1400,0.461,0.008
t1401,0.269,0.011
t1402,0.064,0.033
t1403,0,0.044
t1404,0,0.035
t1405,0,0.032
t1406,0,0.023
t1407,0,0.009
t1408,0,0.002
t1409,0,0.001
t1410,0,0.003
t1411,0,0.01
t1412,0,0.021
t1413,0,0.022
t1414,0,0.023
t1415,0,0.039
t1416,0.044,0.068
t1417,0.231,0.02
t1418,0.423,0.026
t1419,0.523,0.084
t1420,0.545,0.144
t1421,0.591,0.158
t1422,0.545,0.137
t1423,0.456,0.112
t1424,0.314,0.093
t1425,0.181,0.088
t1426,0.051,0.106
t1427,0,0.122
t1428,0,0.14
t1429,0,0.168
t1430,0,0.222
t1431,0,0.265
t1432,0,0.225
t1433,0,0.13
t1434,0,0.035
t1435,0,0.011
t1436,0,0.007
t1437,0,0.002
t1438,0,0.002
t1439,0,0.002
t1440,0.03,0.002
t1441,0.14,0.006
t1442,0.271,0.008
t1443,0.339,0.003
t1444,0.349,0.001
t1445,0.324,0
t1446,0.296,0
t1447,0.208,0
t1448,0.119,0
t1449,0.059,0.013
t1450,0.014,0.114
t1451,0,0.165
t1452,0,0.138
t1453,0,0.111
t1454,0,0.088
t1455,0,0.07
t1456,0,0.058
t1457,0,0.051
t1458,0,0.05
t1459,0,0.058
t1460,0,0.067
t1461,0,0.081
t1462,0,0.064
t1463,0,0.026
t1464,0.031,0.006
t1465,0.201,0.003
t1466,0.473,0.005
t1467,0.648,0.004
t1468,0.746,0
t1469,0.777,0.001
t1470,0.751,0.005
t1471,0.659,0.02
t1472,0.516,0.033
t1473,0.317,0.046
t1474,0.095,0.09
t1475,0,0.115
t1476,0,0.075
t1477,0,0.034
t1478,0,0.008
t1479,0,0.001
t1480,0,0
t1481,0,0.002
t1482,0,0.003
t1483,0,0.003
t1484,0,0.004
t1485,0,0.007
t1486,0,0.002
t1487,0,0
t1488,0.088,0.001
t1489,0.3,0.001
t1490,0.511,0.002
t1491,0.645,0.018
t1492,0.666,0.049
t1493,0.614,0.085
t1494,0.489,0.116
t1495,0.341,0.126
t1496,0.208,0.11
t1497,0.101,0.085
t1498,0.026,0.084
t1499,0,0.066
t1500,0,0.046
t1501,0,0.03
t1502,0,0.016
t1503,0,0.009
t1504,0,0.008
t1505,0,0.015
t1506,0,0.044
t1507,0,0.084
t1508,0,0.148
t1509,0,0.226
t1510,0,0.324
t1511,0,0.367
t1512,0.11,0.33
t1513,0.364,0.192
t1514,0.584,0.311
t1515,0.739,0.412
t1516,0.828,0.42
t1517,0.862,0.447
t1518,0.84,0.52
t1519,0.761,0.604
t1520,0.62,0.67
t1521,0.414,0.708
t1522,0.153,0.682
t1523,0,0.707
t1524,0,0.708
t1525,0,0.65
t1526,0,0.577
t1527,0,0.494
t1528,0,0.425
t1529,0,0.364
t1530,0,0.314
t1531,0,0.29
t1532,0,0.282
t1533,0,0.288
t1534,0,0.3
t1535,0,0.289
t1536,0.15,0.211
t1537,0.4,0.101
t1538,0.619,0.039
t1539,0.769,0.018
t1540,0.856,0.013
t1541,0.882,0.008
t1542,0.851,0.004
t1543,0.762,0.003
t1544,0.618,0.007
t1545,0.407,0.038
t1546,0.146,0.152
t1547,0,0.448
t1548,0,0.698
t1549,0,0.773
t1550,0,0.773
t1551,0,0.78
t1552,0,0.777
t1553,0,0.753
t1554,0,0.71
t1555,0,0.637
t1556,0,0.568
t1557,0,0.488
t1558,0,0.378
t1559,0,0.27
t1560,0.056,0.168
t1561,0.238,0.123
t1562,0.466,0.149
t1563,0.638,0.127
t1564,0.751,0.113
t1565,0.776,0.108
t1566,0.735,0.111
t1567,0.622,0.115
t1568,0.471,0.13
t1569,0.292,0.167
t1570,0.092,0.245
t1571,0,0.344
t1572,0,0.391
t1573,0,0.391
t1574,0,0.381
t1575,0,0.388
t1576,0,0.38
t1577,0,0.362
t1578,0,0.328
t1579,0,0.282
t1580,0,0.244
t1581,0,0.219
t1582,0,0.198
t1583,0,0.187
t1584,0.053,0.142
t1585,0.212,0.136
t1586,0.345,0.199
t1587,0.418,0.225
t1588,0.437,0.281
t1589,0.421,0.328
t1590,0.436,0.325
t1591,0.389,0.302
t1592,0.267,0.301
t1593,0.118,0.328
t1594,0.026,0.305
t1595,0,0.291
t1596,0,0.313
t1597,0,0.368
t1598,0,0.361
t1599,0,0.311
t1600,0,0.281
t1601,0,0.32
t1602,0,0.291
t1603,0,0.241
t1604,0,0.199
t1605,0,0.14
t1606,0,0.104
t1607,0,0.093
t1608,0.046,0.062
t1609,0.2,0.089
t1610,0.492,0.231
t1611,0.657,0.404
t1612,0.791,0.503
t1613,0.829,0.557
t1614,0.807,0.577
t1615,0.728,0.55
t1616,0.583,0.481
t1617,0.378,0.38
t1618,0.134,0.266
t1619,0,0.178
t1620,0,0.086
t1621,0,0.026
t1622,0,0.005
t1623,0,0.002
t1624,0,0.004
t1625,0,0.012
t1626,0,0.025
t1627,0,0.03
t1628,0,0.027
t1629,0,0.026
t1630,0,0.027
t1631,0,0.046
t1632,0.043,0.142
t1633,0.066,0.19
t1634,0.12,0.227
t1635,0.179,0.4
t1636,0.276,0.677
t1637,0.437,0.841
t1638,0.617,0.941
t1639,0.679,0.976
t1640,0.609,0.984
t1641,0.399,0.978
t1642,0.135,0.939
t1643,0,0.888
t1644,0,0.853
t1645,0,0.768
t1646,0,0.692
t1647,0,0.586
t1648,0,0.523
t1649,0,0.459
t1650,0,0.368
t1651,0,0.292
t1652,0,0.248
t1653,0,0.251
t1654,0,0.274
t1655,0,0.241
t1656,0.103,0.107
t1657,0.285,0.142
t1658,0.453,0.352
t1659,0.576,0.534
t1660,0.633,0.646
t1661,0.528,0.734
t1662,0.432,0.781
t1663,0.468,0.8
t1664,0.516,0.803
t1665,0.386,0.799
t1666,0.144,0.718
t1667,0.001,0.678
t1668,0,0.704
t1669,0,0.746
t1670,0,0.763
t1671,0,0.768
t1672,0,0.777
t1673,0,0.758
t1674,0,0.739
t1675,0,0.683
t1676,0,0.548
t1677,0,0.407
t1678,0,0.251
t1679,0,0.137
t1680,0.151,0.072
t1681,0.425,0.126
t1682,0.641,0.223
t1683,0.791,0.346
t1684,0.881,0.478
t1685,0.9,0.572
t1686,0.884,0.625
t1687,0.803,0.63
t1688,0.661,0.603
t1689,0.454,0.572
t1690,0.193,0.501
t1691,0.003,0.39
t1692,0,0.343
t1693,0,0.337
t1694,0,0.347
t1695,0,0.328
t1696,0,0.293
t1697,0,0.233
t1698,0,0.176
t1699,0,0.127
t1700,0,0.106
t1701,0,0.102
t1702,0,0.082
t1703,0,0.035
t1704,0.141,0.005
t1705,0.391,0.029
t1706,0.606,0.143
t1707,0.774,0.246
t1708,0.867,0.343
t1709,0.893,0.428
t1710,0.863,0.489
t1711,0.776,0.522
t1712,0.633,0.525
t1713,0.434,0.502
t1714,0.178,0.388
t1715,0.003,0.263
t1716,0,0.212
t1717,0,0.192
t1718,0,0.194
t1719,0,0.214
t1720,0,0.265
t1721,0,0.312
t1722,0,0.341
t1723,0,0.368
t1724,0,0.398
t1725,0,0.395
t1726,0,0.344
t1727,0,0.291
t1728,0.142,0.187
t1729,0.409,0.159
t1730,0.625,0.391
t1731,0.773,0.651
t1732,0.858,0.768
t1733,0.888,0.813
t1734,0.865,0.832
t1735,0.788,0.837
t1736,0.651,0.829
t1737,0.451,0.799
t1738,0.197,0.71
t1739,0.005,0.607
t1740,0,0.559
t1741,0,0.523
t1742,0,0.447
t1743,0,0.364
t1744,0,0.316
t1745,0,0.317
t1746,0,0.325
t1747,0,0.346
t1748,0,0.383
t1749,0,0.388
t1750,0,0.355
t1751,0,0.27
t1752,0.155,0.116
t1753,0.419,0.084
t1754,0.631,0.214
t1755,0.776,0.322
t1756,0.861,0.386
t1757,0.888,0.379
t1758,0.862,0.364
t1759,0.784,0.32
t1760,0.647,0.261
t1761,0.449,0.214
t1762,0.199,0.183
t1763,0.006,0.161
t1764,0,0.107
t1765,0,0.057
t1766,0,0.025
t1767,0,0.013
t1768,0,0.011
t1769,0,0.013
t1770,0,0.019
t1771,0,0.033
t1772,0,0.056
t1773,0,0.075
t1774,0,0.064
t1775,0,0.044
t1776,0.152,0.033
t1777,0.405,0.018
t1778,0.611,0.078
t1779,0.753,0.148
t1780,0.832,0.241
t1781,0.861,0.332
t1782,0.837,0.392
t1783,0.761,0.404
t1784,0.626,0.377
t1785,0.432,0.33
t1786,0.189,0.26
t1787,0.006,0.21
t1788,0,0.15
t1789,0,0.101
t1790,0,0.064
t1791,0,0.041
t1792,0,0.037
t1793,0,0.038
t1794,0,0.037
t1795,0,0.04
t1796,0,0.032
t1797,0,0.022
t1798,0,0.025
t1799,0,0.036
t1800,0.147,0.054
t1801,0.374,0.023
t1802,0.568,0.002
t1803,0.628,0.002
t1804,0.48,0.003
t1805,0.304,0.006
t1806,0.283,0.015
t1807,0.299,0.028
t1808,0.295,0.042
t1809,0.166,0.058
t1810,0.043,0.083
t1811,0,0.093
t1812,0,0.068
t1813,0,0.033
t1814,0,0.015
t1815,0,0.038
t1816,0,0.152
t1817,0,0.284
t1818,0,0.355
t1819,0,0.32
t1820,0,0.233
t1821,0,0.154
t1822,0,0.089
t1823,0,0.035
t1824,0.036,0.011
t1825,0.218,0.011
t1826,0.503,0.062
t1827,0.666,0.143
t1828,0.756,0.211
t1829,0.813,0.264
t1830,0.81,0.311
t1831,0.739,0.341
t1832,0.607,0.332
t1833,0.417,0.283
t1834,0.178,0.175
t1835,0.006,0.044
t1836,0,0.003
t1837,0,0.005
t1838,0,0.034
t1839,0,0.09
t1840,0,0.175
t1841,0,0.288
t1842,0,0.43
t1843,0,0.544
t1844,0,0.574
t1845,0,0.593
t1846,0,0.568
t1847,0,0.491
t1848,0.085,0.432
t1849,0.258,0.267
t1850,0.486,0.578
t1851,0.562,0.787
t1852,0.583,0.804
t1853,0.497,0.788
t1854,0.378,0.812
t1855,0.233,0.82
t1856,0.223,0.615
t1857,0.149,0.42
t1858,0.043,0.241
t1859,0,0.147
t1860,0,0.167
t1861,0,0.195
t1862,0,0.192
t1863,0,0.139
t1864,0,0.077
t1865,0,0.029
t1866,0,0.007
t1867,0,0.001
t1868,0,0
t1869,0,0.023
t1870,0,0.068
t1871,0,0.126
t1872,0.029,0.24
t1873,0.108,0.285
t1874,0.341,0.618
t1875,0.579,0.842
t1876,0.694,0.944
t1877,0.769,0.98
t1878,0.771,0.99
t1879,0.698,0.991
t1880,0.551,0.991
t1881,0.354,0.988
t1882,0.144,0.979
t1883,0.006,0.959
t1884,0,0.936
t1885,0,0.903
t1886,0,0.857
t1887,0,0.83
t1888,0,0.794
t1889,0,0.728
t1890,0,0.702
t1891,0,0.69
t1892,0,0.684
t1893,0,0.649
t1894,0,0.586
t1895,0.001,0.452
t1896,0.152,0.409
t1897,0.428,0.563
t1898,0.65,0.454
t1899,0.798,0.241
t1900,0.88,0.141
t1901,0.896,0.118
t1902,0.851,0.169
t1903,0.755,0.264
t1904,0.613,0.325
t1905,0.439,0.357
t1906,0.208,0.39
t1907,0.011,0.476
t1908,0,0.532
t1909,0,0.47
t1910,0,0.391
t1911,0,0.318
t1912,0,0.257
t1913,0,0.218
t1914,0,0.216
t1915,0,0.192
t1916,0,0.179
t1917,0,0.17
t1918,0,0.153
t1919,0.001,0.136
t1920,0.162,0.092
t1921,0.41,0.176
t1922,0.566,0.277
t1923,0.65,0.335
t1924,0.682,0.435
t1925,0.733,0.548
t1926,0.755,0.63
t1927,0.618,0.672
t1928,0.415,0.67
t1929,0.282,0.628
t1930,0.137,0.554
t1931,0.008,0.474
t1932,0,0.475
t1933,0,0.468
t1934,0,0.424
t1935,0,0.41
t1936,0,0.395
t1937,0,0.395
t1938,0,0.401
t1939,0,0.381
t1940,0,0.374
t1941,0,0.291
t1942,0,0.142
t1943,0.002,0.045
t1944,0.173,0.01
t1945,0.436,0.013
t1946,0.648,0.038
t1947,0.796,0.067
t1948,0.882,0.126
t1949,0.9,0.183
t1950,0.884,0.225
t1951,0.805,0.249
t1952,0.666,0.244
t1953,0.465,0.204
t1954,0.214,0.138
t1955,0.013,0.077
t1956,0,0.029
t1957,0,0.004
t1958,0,0
t1959,0,0
t1960,0,0.003
t1961,0,0.009
t1962,0,0.02
t1963,0,0.047
t1964,0,0.072
t1965,0,0.092
t1966,0,0.106
t1967,0.002,0.118
t1968,0.138,0.1
t1969,0.358,0.112
t1970,0.526,0.2
t1971,0.63,0.188
t1972,0.681,0.232
t1973,0.637,0.326
t1974,0.511,0.432
t1975,0.413,0.51
t1976,0.287,0.556
t1977,0.17,0.527
t1978,0.067,0.379
t1979,0.003,0.236
t1980,0,0.203
t1981,0,0.225
t1982,0,0.295
t1983,0,0.362
t1984,0,0.364
t1985,0,0.294
t1986,0,0.192
t1987,0,0.114
t1988,0,0.079
t1989,0,0.064
t1990,0,0.062
t1991,0.003,0.055
t1992,0.178,0.029
t1993,0.436,0.015
t1994,0.636,0.085
t1995,0.774,0.185
t1996,0.853,0.349
t1997,0.88,0.419
t1998,0.854,0.416
t1999,0.769,0.387
t2000,0.635,0.358
t2001,0.445,0.337
t2002,0.208,0.27
t2003,0.014,0.201
t2004,0,0.141
t2005,0,0.077
t2006,0,0.03
t2007,0,0.009
t2008,0,0.005
t2009,0,0.008
t2010,0,0.01
t2011,0,0.007
t2012,0,0.002
t2013,0,0.005
t2014,0,0.028
t2015,0.003,0.059
t2016,0.168,0.067
t2017,0.407,0.036
t2018,0.604,0.141
t2019,0.74,0.33
t2020,0.809,0.532
t2021,0.818,0.576
t2022,0.768,0.561
t2023,0.646,0.525
t2024,0.509,0.484
t2025,0.307,0.39
t2026,0.143,0.293
t2027,0.009,0.282
t2028,0,0.22
t2029,0,0.115
t2030,0,0.035
t2031,0,0.008
t2032,0,0.004
t2033,0,0.018
t2034,0,0.087
t2035,0,0.209
t2036,0,0.297
t2037,0,0.281
t2038,0,0.169
t2039,0,0.1
t2040,0.043,0.045
t2041,0.098,0.01
t2042,0.275,0.015
t2043,0.38,0.107
t2044,0.38,0.218
t2045,0.377,0.272
t2046,0.323,0.319
t2047,0.29,0.31
t2048,0.253,0.278
t2049,0.159,0.231
t2050,0.065,0.128
t2051,0.006,0.057
t2052,0,0.018
t2053,0,0.003
t2054,0,0
t2055,0,0
t2056,0,0
t2057,0,0.011
t2058,0,0.069
t2059,0,0.136
t2060,0,0.159
t2061,0,0.192
t2062,0,0.211
t2063,0,0.413
t2064,0.044,0.591
t2065,0.137,0.622
t2066,0.24,0.717
t2067,0.29,0.46
t2068,0.311,0.369
t2069,0.354,0.358
t2070,0.474,0.41
t2071,0.551,0.535
t2072,0.466,0.676
t2073,0.333,0.761
t2074,0.159,0.739
t2075,0.015,0.607
t2076,0,0.451
t2077,0,0.229
t2078,0,0.082
t2079,0,0.028
t2080,0,0.013
t2081,0,0.007
t2082,0,0.008
t2083,0,0.034
t2084,0,0.102
t2085,0,0.227
t2086,0,0.374
t2087,0.004,0.414
t2088,0.13,0.241
t2089,0.359,0.51
t2090,0.578,0.803
t2091,0.756,0.905
t2092,0.854,0.947
t2093,0.885,0.97
t2094,0.865,0.981
t2095,0.79,0.987
t2096,0.664,0.987
t2097,0.477,0.982
t2098,0.237,0.963
t2099,0.02,0.888
t2100,0,0.789
t2101,0,0.703
t2102,0,0.648
t2103,0,0.601
t2104,0,0.599
t2105,0,0.604
t2106,0,0.594
t2107,0,0.569
t2108,0,0.552
t2109,0,0.538
t2110,0,0.473
t2111,0.004,0.363
t2112,0.195,0.362
t2113,0.452,0.722
t2114,0.661,0.828
t2115,0.808,0.879
t2116,0.889,0.895
t2117,0.9,0.895
t2118,0.895,0.881
t2119,0.817,0.861
t2120,0.68,0.835
t2121,0.484,0.791
t2122,0.239,0.709
t2123,0.021,0.565
t2124,0,0.481
t2125,0,0.413
t2126,0,0.355
t2127,0,0.286
t2128,0,0.219
t2129,0,0.158
t2130,0,0.117
t2131,0,0.082
t2132,0,0.051
t2133,0,0.027
t2134,0,0.009
t2135,0.005,0.001
t2136,0.182,0.001
t2137,0.434,0.016
t2138,0.642,0.061
t2139,0.79,0.125
t2140,0.879,0.202
t2141,0.9,0.278
t2142,0.88,0.339
t2143,0.799,0.37
t2144,0.666,0.368
t2145,0.475,0.324
t2146,0.236,0.22
t2147,0.021,0.088
t2148,0,0.013
t2149,0,0
t2150,0,0
t2151,0,0
t2152,0,0.001
t2153,0,0.002
t2154,0,0.002
t2155,0,0.003
t2156,0,0.002
t2157,0,0.001
t2158,0,0
t2159,0.005,0
t2160,0.186,0
t2161,0.429,0
t2162,0.622,0
t2163,0.755,0.001
t2164,0.834,0.014
t2165,0.855,0.059
t2166,0.826,0.105
t2167,0.751,0.14
t2168,0.619,0.161
t2169,0.432,0.184
t2170,0.204,0.17
t2171,0.018,0.109
t2172,0,0.06
t2173,0,0.084
t2174,0,0.236
t2175,0,0.41
t2176,0,0.441
t2177,0,0.352
t2178,0,0.264
t2179,0,0.201
t2180,0,0.14
t2181,0,0.085
t2182,0,0.061
t2183,0.006,0.101
t2184,0.147,0.132
t2185,0.365,0.035
t2186,0.55,0.112
t2187,0.671,0.256
t2188,0.756,0.283
t2189,0.801,0.237
t2190,0.769,0.189
t2191,0.66,0.158
t2192,0.54,0.142
t2193,0.374,0.146
t2194,0.176,0.208
t2195,0.019,0.404
t2196,0,0.668
t2197,0,0.806
t2198,0,0.843
t2199,0,0.792
t2200,0,0.71
t2201,0,0.635
t2202,0,0.555
t2203,0,0.475
t2204,0,0.403
t2205,0,0.339
t2206,0,0.29
t2207,0.006,0.27
t2208,0.14,0.165
t2209,0.351,0.194
t2210,0.542,0.241
t2211,0.681,0.214
t2212,0.77,0.223
t2213,0.783,0.231
t2214,0.753,0.218
t2215,0.673,0.155
t2216,0.525,0.118
t2217,0.328,0.099
t2218,0.111,0.074
t2219,0.011,0.078
t2220,0,0.111
t2221,0,0.206
t2222,0,0.367
t2223,0,0.491
t2224,0,0.523
t2225,0,0.523
t2226,0,0.494
t2227,0,0.464
t2228,0,0.364
t2229,0,0.225
t2230,0,0.145
t2231,0.006,0.107
t2232,0.098,0.057
t2233,0.255,0.049
t2234,0.428,0.137
t2235,0.572,0.178
t2236,0.66,0.193
t2237,0.706,0.2
t2238,0.692,0.233
t2239,0.633,0.309
t2240,0.533,0.4
t2241,0.377,0.451
t2242,0.182,0.42
t2243,0.023,0.314
t2244,0,0.212
t2245,0,0.141
t2246,0,0.104
t2247,0,0.084
t2248,0,0.078
t2249,0,0.07
t2250,0,0.053
t2251,0,0.028
t2252,0,0.016
t2253,0,0.019
t2254,0,0.032
t2255,0.008,0.054
t2256,0.183,0.066
t2257,0.415,0.053
t2258,0.6,0.171
t2259,0.729,0.269
t2260,0.806,0.459
t2261,0.829,0.535
t2262,0.805,0.585
t2263,0.732,0.665
t2264,0.606,0.731
t2265,0.428,0.76
t2266,0.212,0.695
t2267,0.026,0.495
t2268,0,0.337
t2269,0,0.289
t2270,0,0.353
t2271,0,0.434
t2272,0,0.468
t2273,0,0.42
t2274,0,0.335
t2275,0,0.256
t2276,0,0.207
t2277,0,0.174
t2278,0,0.157
t2279,0.008,0.148
t2280,0.148,0.104
t2281,0.338,0.079
t2282,0.461,0.176
t2283,0.442,0.347
t2284,0.318,0.42
t2285,0.279,0.407
t2286,0.269,0.343
t2287,0.259,0.307
t2288,0.209,0.246
t2289,0.183,0.155
t2290,0.172,0.085
t2291,0.029,0.027
t2292,0,0.017
t2293,0,0.023
t2294,0,0.115
t2295,0,0.175
t2296,0,0.096
t2297,0,0.017
t2298,0,0.001
t2299,0,0.001
t2300,0,0.007
t2301,0,0.029
t2302,0,0.056
t2303,0.01,0.08
t2304,0.127,0.081
t2305,0.298,0.08
t2306,0.504,0.216
t2307,0.674,0.367
t2308,0.785,0.494
t2309,0.789,0.55
t2310,0.727,0.557
t2311,0.701,0.51
t2312,0.591,0.449
t2313,0.398,0.376
t2314,0.165,0.249
t2315,0.017,0.108
t2316,0,0.032
t2317,0,0.009
t2318,0,0.005
t2319,0,0.008
t2320,0,0.033
t2321,0,0.099
t2322,0,0.163
t2323,0,0.205
t2324,0,0.207
t2325,0,0.194
t2326,0,0.149
t2327,0.001,0.137
t2328,0.034,0.158
t2329,0.096,0.202
t2330,0.229,0.47
t2331,0.393,0.641
t2332,0.493,0.665
t2333,0.492,0.671
t2334,0.413,0.686
t2335,0.347,0.704
t2336,0.27,0.723
t2337,0.18,0.762
t2338,0.071,0.793
t2339,0.007,0.825
t2340,0,0.854
t2341,0,0.86
t2342,0,0.851
t2343,0,0.765
t2344,0,0.593
t2345,0,0.431
t2346,0,0.307
t2347,0,0.185
t2348,0,0.101
t2349,0,0.076
t2350,0,0.076
t2351,0.002,0.078
t2352,0.045,0.078
t2353,0.094,0.094
t2354,0.197,0.077
t2355,0.286,0.048
t2356,0.42,0.041
t2357,0.53,0.054
t2358,0.615,0.123
t2359,0.664,0.223
t2360,0.566,0.311
t2361,0.394,0.38
t2362,0.198,0.429
t2363,0.03,0.343
t2364,0,0.214
t2365,0,0.12
t2366,0,0.061
t2367,0,0.02
t2368,0,0.003
t2369,0,0.003
t2370,0,0.007
t2371,0,0.017
t2372,0,0.036
t2373,0,0.064
t2374,0,0.083
t2375,0.008,0.101
t2376,0.09,0.061
t2377,0.254,0.025
t2378,0.438,0.005
t2379,0.611,0
t2380,0.707,0.002
t2381,0.712,0.018
t2382,0.567,0.062
t2383,0.409,0.12
t2384,0.281,0.155
t2385,0.182,0.133
t2386,0.089,0.142
t2387,0.013,0.214
t2388,0,0.287
t2389,0,0.261
t2390,0,0.224
t2391,0,0.214
t2392,0,0.22
t2393,0,0.217
t2394,0,0.241
t2395,0,0.274
t2396,0,0.331
t2397,0,0.375
t2398,0,0.379
t2399,0.014,0.319
t2400,0.192,0.199
t2401,0.428,0.323
t2402,0.624,0.341
t2403,0.763,0.355
t2404,0.849,0.364
t2405,0.876,0.377
t2406,0.853,0.393
t2407,0.778,0.42
t2408,0.651,0.432
t2409,0.469,0.382
t2410,0.243,0.283
t2411,0.037,0.175
t2412,0,0.089
t2413,0,0.038
t2414,0,0.026
t2415,0,0.041
t2416,0,0.068
t2417,0,0.11
t2418,0,0.145
t2419,0,0.107
t2420,0,0.113
t2421,0,0.11
t2422,0,0.108
t2423,0.004,0.129
t2424,0.032,0.153
t2425,0.064,0.111
t2426,0.116,0.122
t2427,0.182,0.118
t2428,0.248,0.099
t2429,0.282,0.106
t2430,0.269,0.131
t2431,0.275,0.153
t2432,0.286,0.167
t2433,0.255,0.16
t2434,0.174,0.144
t2435,0.037,0.152
t2436,0,0.243
t2437,0,0.374
t2438,0,0.459
t2439,0,0.488
t2440,0,0.467
t2441,0,0.392
t2442,0,0.261
t2443,0,0.161
t2444,0,0.123
t2445,0,0.086
t2446,0,0.062
t2447,0.002,0.054
t2448,0.032,0.054
t2449,0.096,0.119
t2450,0.208,0.195
t2451,0.287,0.186
t2452,0.361,0.346
t2453,0.406,0.623
t2454,0.413,0.749
t2455,0.381,0.794
t2456,0.342,0.831
t2457,0.261,0.889
t2458,0.152,0.926
t2459,0.034,0.92
t2460,0,0.84
t2461,0,0.799
t2462,0,0.692
t2463,0,0.48
t2464,0,0.358
t2465,0,0.255
t2466,0,0.113
t2467,0,0.063
t2468,0,0.052
t2469,0,0.047
t2470,0,0.041
t2471,0.015,0.027
t2472,0.214,0.008
t2473,0.449,0.033
t2474,0.629,0.035
t2475,0.743,0.004
t2476,0.804,0
t2477,0.787,0
t2478,0.706,0.012
t2479,0.547,0.08
t2480,0.386,0.164
t2481,0.252,0.207
t2482,0.143,0.231
t2483,0.03,0.27
t2484,0,0.243
t2485,0,0.14
t2486,0,0.078
t2487,0,0.077
t2488,0,0.126
t2489,0,0.202
t2490,0,0.317
t2491,0,0.442
t2492,0,0.524
t2493,0,0.582
t2494,0,0.581
t2495,0.017,0.475
t2496,0.162,0.228
t2497,0.324,0.217
t2498,0.447,0.346
t2499,0.426,0.45
t2500,0.48,0.617
t2501,0.598,0.748
t2502,0.575,0.778
t2503,0.437,0.786
t2504,0.2,0.79
t2505,0.11,0.722
t2506,0.045,0.707
t2507,0.006,0.709
t2508,0,0.63
t2509,0,0.476
t2510,0,0.359
t2511,0,0.347
t2512,0,0.261
t2513,0,0.164
t2514,0,0.076
t2515,0,0.027
t2516,0,0.032
t2517,0,0.054
t2518,0,0.068
t2519,0.02,0.07
t2520,0.191,0.034
t2521,0.411,0.038
t2522,0.596,0.086
t2523,0.725,0.137
t2524,0.803,0.185
t2525,0.827,0.179
t2526,0.804,0.15
t2527,0.735,0.147
t2528,0.614,0.159
t2529,0.441,0.165
t2530,0.219,0.162
t2531,0.034,0.169
t2532,0,0.223
t2533,0,0.402
t2534,0,0.68
t2535,0,0.803
t2536,0,0.795
t2537,0,0.764
t2538,0,0.741
t2539,0,0.705
t2540,0,0.682
t2541,0,0.675
t2542,0,0.633
t2543,0.022,0.552
t2544,0.194,0.272
t2545,0.406,0.231
t2546,0.582,0.379
t2547,0.703,0.493
t2548,0.775,0.602
t2549,0.794,0.674
t2550,0.768,0.693
t2551,0.698,0.68
t2552,0.578,0.649
t2553,0.413,0.595
t2554,0.216,0.476
t2555,0.04,0.481
t2556,0,0.727
t2557,0,0.81
t2558,0,0.786
t2559,0,0.724
t2560,0,0.658
t2561,0,0.565
t2562,0,0.374
t2563,0,0.149
t2564,0,0.011
t2565,0,0.003
t2566,0,0.237
t2567,0.019,0.733
t2568,0.164,0.896
t2569,0.384,0.983
t2570,0.564,0.984
t2571,0.69,0.976
t2572,0.761,0.957
t2573,0.78,0.931
t2574,0.752,0.896
t2575,0.678,0.875
t2576,0.559,0.881
t2577,0.395,0.896
t2578,0.204,0.905
t2579,0.04,0.885
t2580,0,0.886
t2581,0,0.917
t2582,0,0.932
t2583,0,0.92
t2584,0,0.894
t2585,0,0.853
t2586,0,0.798
t2587,0,0.7
t2588,0,0.544
t2589,0,0.479
t2590,0,0.454
t2591,0.02,0.45
t2592,0.142,0.525
t2593,0.297,0.547
t2594,0.415,0.562
t2595,0.516,0.538
t2596,0.598,0.559
t2597,0.632,0.624
t2598,0.594,0.694
t2599,0.54,0.754
t2600,0.441,0.795
t2601,0.321,0.823
t2602,0.164,0.816
t2603,0.034,0.766
t2604,0,0.674
t2605,0,0.599
t2606,0,0.541
t2607,0,0.482
t2608,0,0.461
t2609,0,0.41
t2610,0,0.311
t2611,0,0.257
t2612,0,0.24
t2613,0,0.2
t2614,0,0.103
t2615,0.011,0.021
t2616,0.071,0.003
t2617,0.111,0.001
t2618,0.122,0.03
t2619,0.163,0.107
t2620,0.181,0.18
t2621,0.172,0.22
t2622,0.169,0.245
t2623,0.146,0.254
t2624,0.109,0.284
t2625,0.081,0.254
t2626,0.044,0.12
t2627,0.009,0.051
t2628,0,0.042
t2629,0,0.041
t2630,0,0.038
t2631,0,0.022
t2632,0,0.01
t2633,0,0.006
t2634,0,0.005
t2635,0,0.005
t2636,0,0.009
t2637,0,0.014
t2638,0,0.024
t2639,0.034,0.033
t2640,0.199,0.01
t2641,0.402,0.009
t2642,0.574,0.042
t2643,0.704,0.088
t2644,0.778,0.102
t2645,0.798,0.079
t2646,0.772,0.061
t2647,0.699,0.058
t2648,0.571,0.068
t2649,0.401,0.079
t2650,0.218,0.096
t2651,0.047,0.153
t2652,0,0.256
t2653,0,0.376
