t,s,w
t980,0,0.342
t981,0,0.409
t982,0,0.445
t983,0,0.468
t984,0.08,0.41
t985,0.389,0.435
t986,0.643,0.446
t987,0.79,0.414
t988,0.834,0.374
t989,0.824,0.315
t990,0.756,0.26
t991,0.623,0.204
t992,0.392,0.132
t993,0.108,0.052
t994,0.002,0.028
t995,0,0.078
t996,0,0.124
t997,0,0.141
t998,0,0.118
t999,0,0.094
t1000,0,0.086
t1001,0,0.084
t1002,0,0.083
t1003,0,0.109
t1004,0,0.144
t1005,0,0.155
t1006,0,0.151
t1007,0,0.145
t1008,0.004,0.172
t1009,0.061,0.28
t1010,0.164,0.341
t1011,0.25,0.254
t1012,0.319,0.135
t1013,0.299,0.055
t1014,0.266,0.011
t1015,0.221,0
t1016,0.144,0
t1017,0.059,0.025
t1018,0.001,0.064
t1019,0,0.084
t1020,0,0.151
t1021,0,0.254
t1022,0,0.313
t1023,0,0.28
t1024,0,0.241
t1025,0,0.188
t1026,0,0.136
t1027,0,0.108
t1028,0,0.102
t1029,0,0.103
t1030,0,0.104
t1031,0,0.116
t1032,0.064,0.107
t1033,0.366,0.082
t1034,0.629,0.042
t1035,0.791,0.007
t1036,0.861,0.001
t1037,0.864,0
t1038,0.804,0
t1039,0.668,0
t1040,0.463,0
t1041,0.206,0
t1042,0.012,0.01
t1043,0,0.053
t1044,0,0.118
t1045,0,0.2
t1046,0,0.273
t1047,0,0.278
t1048,0,0.217
t1049,0,0.173
t1050,0,0.15
t1051,0,0.112
t1052,0,0.101
t1053,0,0.146
t1054,0,0.194
t1055,0,0.203
t1056,0.007,0.183
t1057,0.036,0.312
t1058,0.074,0.464
t1059,0.146,0.551
t1060,0.115,0.579
t1061,0.111,0.59
t1062,0.117,0.574
t1063,0.137,0.521
t1064,0.117,0.395
t1065,0.049,0.231
t1066,0.001,0.251
t1067,0,0.484
t1068,0,0.674
t1069,0,0.881
t1070,0,0.906
t1071,0,0.915
t1072,0,0.904
t1073,0,0.909
t1074,0,0.93
t1075,0,0.947
t1076,0,0.954
t1077,0,0.96
t1078,0,0.954
t1079,0,0.939
t1080,0.082,0.905
t1081,0.401,0.916
t1082,0.638,0.928
t1083,0.795,0.899
t1084,0.881,0.873
t1085,0.897,0.86
t1086,0.85,0.856
t1087,0.733,0.855
t1088,0.539,0.86
t1089,0.285,0.857
t1090,0.03,0.813
t1091,0,0.768
t1092,0,0.741
t1093,0,0.73
t1094,0,0.737
t1095,0,0.741
t1096,0,0.73
t1097,0,0.71
t1098,0,0.656
t1099,0,0.62
t1100,0,0.589
t1101,0,0.586
t1102,0,0.583
t1103,0,0.568
t1104,0.156,0.523
t1105,0.476,0.564
t1106,0.698,0.7
t1107,0.842,0.669
t1108,0.9,0.625
t1109,0.9,0.601
t1110,0.873,0.595
t1111,0.759,0.593
t1112,0.575,0.596
t1113,0.312,0.599
t1114,0.041,0.563
t1115,0,0.556
t1116,0,0.546
t1117,0,0.554
t1118,0,0.544
t1119,0,0.544
t1120,0,0.523
t1121,0,0.495
t1122,0,0.487
t1123,0,0.488
t1124,0,0.492
t1125,0,0.498
t1126,0,0.494
t1127,0,0.474
t1128,0.152,0.406
t1129,0.438,0.242
t1130,0.66,0.203
t1131,0.807,0.223
t1132,0.878,0.155
t1133,0.878,0.121
t1134,0.826,0.095
t1135,0.722,0.074
t1136,0.529,0.059
t1137,0.228,0.05
t1138,0.019,0.071
t1139,0,0.107
t1140,0,0.155
t1141,0,0.212
t1142,0,0.206
t1143,0,0.152
t1144,0,0.118
t1145,0,0.128
t1146,0,0.165
t1147,0,0.212
t1148,0,0.204
t1149,0,0.176
t1150,0,0.147
t1151,0,0.118
t1152,0.019,0.073
t1153,0.093,0.021
t1154,0.157,0.002
t1155,0.224,0
t1156,0.242,0
t1157,0.247,0.002
t1158,0.216,0.005
t1159,0.165,0.008
t1160,0.083,0.014
t1161,0.029,0.01
t1162,0,0.014
t1163,0,0.038
t1164,0,0.053
t1165,0,0.062
t1166,0,0.063
t1167,0,0.051
t1168,0,0.033
t1169,0,0.017
t1170,0,0.006
t1171,0,0.001
t1172,0,0
t1173,0,0
t1174,0,0.002
t1175,0,0.057
t1176,0.024,0.145
t1177,0.22,0.211
t1178,0.531,0.349
t1179,0.649,0.374
t1180,0.812,0.382
t1181,0.879,0.434
t1182,0.848,0.517
t1183,0.742,0.566
t1184,0.565,0.558
t1185,0.311,0.481
t1186,0.05,0.349
t1187,0,0.325
t1188,0,0.325
t1189,0,0.311
t1190,0,0.313
t1191,0,0.343
t1192,0,0.347
t1193,0,0.347
t1194,0,0.346
t1195,0,0.343
t1196,0,0.34
t1197,0,0.338
t1198,0,0.349
t1199,0,0.362
t1200,0.134,0.313
t1201,0.41,0.185
t1202,0.636,0.162
t1203,0.78,0.161
t1204,0.852,0.118
t1205,0.861,0.085
t1206,0.811,0.075
t1207,0.701,0.081
t1208,0.521,0.09
t1209,0.273,0.087
t1210,0.031,0.093
t1211,0,0.12
t1212,0,0.147
t1213,0,0.141
t1214,0,0.107
t1215,0,0.079
t1216,0,0.064
t1217,0,0.07
t1218,0,0.094
t1219,0,0.126
t1220,0,0.161
t1221,0,0.2
t1222,0,0.22
t1223,0,0.215
t1224,0.17,0.203
t1225,0.441,0.107
t1226,0.659,0.042
t1227,0.796,0.047
t1228,0.862,0.036
t1229,0.868,0.023
t1230,0.812,0.036
t1231,0.696,0.04
t1232,0.518,0.024
t1233,0.249,0.007
t1234,0.028,0.002
t1235,0,0.001
t1236,0,0
t1237,0,0
t1238,0,0.001
t1239,0,0.009
t1240,0,0.022
t1241,0,0.038
t1242,0,0.063
t1243,0,0.1
t1244,0,0.126
t1245,0,0.16
t1246,0,0.206
t1247,0,0.246
t1248,0.061,0.249
t1249,0.22,0.133
t1250,0.411,0.031
t1251,0.531,0.013
t1252,0.544,0.007
t1253,0.484,0
t1254,0.394,0
t1255,0.291,0
t1256,0.177,0
t1257,0.072,0
t1258,0.005,0
t1259,0,0
t1260,0,0
t1261,0,0
t1262,0,0
t1263,0,0
t1264,0,0
t1265,0,0.002
t1266,0,0.005
t1267,0,0.008
t1268,0,0.01
t1269,0,0.008
t1270,0,0.004
t1271,0,0.001
t1272,0.098,0
t1273,0.338,0
t1274,0.55,0
t1275,0.691,0.005
t1276,0.749,0.021
t1277,0.762,0.041
t1278,0.714,0.066
t1279,0.619,0.082
t1280,0.441,0.055
t1281,0.211,0.007
t1282,0.022,0.013
t1283,0,0.018
t1284,0,0.012
t1285,0,0.005
t1286,0,0.062
t1287,0,0.257
t1288,0,0.389
t1289,0,0.368
t1290,0,0.316
t1291,0,0.268
t1292,0,0.22
t1293,0,0.2
t1294,0,0.21
t1295,0,0.22
t1296,0.11,0.177
t1297,0.347,0.123
t1298,0.58,0.158
t1299,0.71,0.155
t1300,0.779,0.167
t1301,0.785,0.201
t1302,0.729,0.248
t1303,0.627,0.257
t1304,0.453,0.238
t1305,0.2,0.208
t1306,0.019,0.272
t1307,0,0.355
t1308,0,0.327
t1309,0,0.255
t1310,0,0.196
t1311,0,0.167
t1312,0,0.161
t1313,0,0.151
t1314,0,0.121
t1315,0,0.086
t1316,0,0.063
t1317,0,0.053
t1318,0,0.052
t1319,0,0.046
t1320,0.018,0.027
t1321,0.083,0.015
t1322,0.186,0.009
t1323,0.329,0.002
t1324,0.44,0.001
t1325,0.54,0.001
t1326,0.559,0.002
t1327,0.457,0.005
t1328,0.312,0.004
t1329,0.137,0.003
t1330,0.013,0.019
t1331,0,0.05
t1332,0,0.073
t1333,0,0.072
t1334,0,0.056
t1335,0,0.045
t1336,0,0.039
t1337,0,0.042
t1338,0,0.05
t1339,0,0.059
t1340,0,0.07
t1341,0,0.088
t1342,0,0.102
t1343,0,0.087
t1344,0.023,0.061
t1345,0.099,0.059
t1346,0.204,0.088
t1347,0.321,0.094
t1348,0.396,0.109
t1349,0.433,0.139
t1350,0.417,0.151
t1351,0.302,0.137
t1352,0.18,0.125
t1353,0.078,0.117
t1354,0.006,0.155
t1355,0,0.21
t1356,0,0.208
t1357,0,0.181
t1358,0,0.154
t1359,0,0.102
t1360,0,0.053
t1361,0,0.021
t1362,0,0.013
t1363,0,0.023
t1364,0,0.046
t1365,0,0.096
t1366,0,0.134
t1367,0,0.133
t1368,0.105,0.091
t1369,0.392,0.128
t1370,0.609,0.177
