t,s,w
t1392,0.058,0
t1393,0.332,0
t1394,0.566,0
t1395,0.728,0.007
t1396,0.824,0.021
t1397,0.861,0.029
t1398,0.84,0.033
t1399,0.76,0.029
t1400,0.617,0.025
t1401,0.407,0.024
t1402,0.141,0.033
t1403,0,0.032
t1404,0,0.03
t1405,0,0.024
t1406,0,0.015
t1407,0,0.007
t1408,0,0.003
t1409,0,0.001
t1410,0,0
t1411,0,0
t1412,0,0
t1413,0,0
t1414,0,0
t1415,0,0
t1416,0.044,0.001
t1417,0.262,0.003
t1418,0.494,0.005
t1419,0.664,0.013
t1420,0.763,0.022
t1421,0.795,0.035
t1422,0.76,0.047
t1423,0.666,0.041
t1424,0.521,0.024
t1425,0.315,0.011
t1426,0.092,0.006
t1427,0,0.011
t1428,0,0.022
t1429,0,0.039
t1430,0,0.056
t1431,0,0.072
t1432,0,0.087
t1433,0,0.093
t1434,0,0.083
t1435,0,0.073
t1436,0,0.066
t1437,0,0.054
t1438,0,0.031
t1439,0,0.015
t1440,0.024,0.014
t1441,0.156,0.01
t1442,0.357,0.018
t1443,0.54,0.067
t1444,0.632,0.09
t1445,0.653,0.097
t1446,0.623,0.101
t1447,0.52,0.104
t1448,0.359,0.102
t1449,0.196,0.085
t1450,0.056,0.065
t1451,0,0.042
t1452,0,0.024
t1453,0,0.018
t1454,0,0.025
t1455,0,0.05
t1456,0,0.095
t1457,0,0.155
t1458,0,0.199
t1459,0,0.22
t1460,0,0.228
t1461,0,0.223
t1462,0,0.171
t1463,0,0.106
t1464,0.033,0.058
t1465,0.22,0.01
t1466,0.441,0.003
t1467,0.608,0.005
t1468,0.704,0.005
t1469,0.734,0.004
t1470,0.697,0.002
t1471,0.585,0.001
t1472,0.438,0
t1473,0.249,0
t1474,0.07,0
t1475,0,0.002
t1476,0,0.012
t1477,0,0.023
t1478,0,0.032
t1479,0,0.032
t1480,0,0.021
t1481,0,0.009
t1482,0,0.005
t1483,0,0.011
t1484,0,0.013
t1485,0,0.008
t1486,0,0.002
t1487,0,0
t1488,0.033,0
t1489,0.203,0
t1490,0.446,0
t1491,0.603,0.002
t1492,0.645,0.007
t1493,0.597,0.02
t1494,0.574,0.046
t1495,0.566,0.077
t1496,0.48,0.112
t1497,0.32,0.147
t1498,0.11,0.243
t1499,0,0.454
t1500,0,0.668
t1501,0,0.752
t1502,0,0.748
t1503,0,0.682
t1504,0,0.559
t1505,0,0.444
t1506,0,0.402
t1507,0,0.413
t1508,0,0.395
t1509,0,0.349
t1510,0,0.3
t1511,0,0.255
t1512,0.085,0.228
t1513,0.354,0.119
t1514,0.581,0.274
t1515,0.741,0.279
t1516,0.836,0.254
t1517,0.872,0.241
t1518,0.849,0.249
t1519,0.769,0.275
t1520,0.628,0.315
t1521,0.422,0.351
t1522,0.163,0.352
t1523,0.001,0.369
t1524,0,0.394
t1525,0,0.391
t1526,0,0.352
t1527,0,0.306
t1528,0,0.267
t1529,0,0.225
t1530,0,0.176
t1531,0,0.135
t1532,0,0.116
t1533,0,0.123
t1534,0,0.155
t1535,0,0.193
t1536,0.103,0.189
t1537,0.375,0.134
t1538,0.605,0.11
t1539,0.766,0.068
t1540,0.861,0.045
t1541,0.895,0.03
t1542,0.872,0.019
t1543,0.792,0.016
t1544,0.651,0.021
t1545,0.444,0.038
t1546,0.182,0.084
t1547,0.001,0.145
t1548,0,0.209
t1549,0,0.267
t1550,0,0.328
t1551,0,0.38
t1552,0,0.419
t1553,0,0.433
t1554,0,0.415
t1555,0,0.379
t1556,0,0.347
t1557,0,0.328
t1558,0,0.299
t1559,0,0.274
t1560,0.1,0.215
t1561,0.355,0.135
t1562,0.573,0.136
t1563,0.725,0.114
t1564,0.816,0.102
t1565,0.849,0.101
t1566,0.823,0.107
t1567,0.739,0.126
t1568,0.592,0.157
t1569,0.383,0.195
t1570,0.136,0.277
t1571,0.001,0.434
t1572,0,0.55
t1573,0,0.566
t1574,0,0.506
t1575,0,0.427
t1576,0,0.376
t1577,0,0.326
t1578,0,0.291
t1579,0,0.269
t1580,0,0.268
t1581,0,0.28
t1582,0,0.297
t1583,0,0.313
t1584,0.013,0.303
t1585,0.076,0.224
t1586,0.162,0.235
t1587,0.225,0.272
t1588,0.221,0.272
t1589,0.188,0.265
t1590,0.154,0.241
t1591,0.12,0.179
t1592,0.082,0.107
t1593,0.043,0.049
t1594,0.012,0.022
t1595,0,0.01
t1596,0,0.006
t1597,0,0.008
t1598,0,0.021
t1599,0,0.07
t1600,0,0.171
t1601,0,0.275
t1602,0,0.296
t1603,0,0.27
t1604,0,0.2
t1605,0,0.149
t1606,0,0.101
t1607,0,0.064
t1608,0.033,0.037
t1609,0.174,0.014
t1610,0.394,0.01
t1611,0.637,0.017
t1612,0.756,0.031
t1613,0.766,0.05
t1614,0.745,0.069
t1615,0.687,0.071
t1616,0.569,0.058
t1617,0.377,0.041
t1618,0.137,0.047
t1619,0.001,0.05
t1620,0,0.039
t1621,0,0.021
t1622,0,0.005
t1623,0,0.001
t1624,0,0.002
t1625,0,0.013
t1626,0,0.044
t1627,0,0.066
t1628,0,0.068
t1629,0,0.095
t1630,0,0.189
t1631,0,0.37
t1632,0.095,0.468
t1633,0.327,0.695
t1634,0.501,0.83
t1635,0.55,0.864
t1636,0.507,0.896
t1637,0.439,0.921
t1638,0.416,0.939
t1639,0.388,0.95
t1640,0.365,0.941
t1641,0.315,0.898
t1642,0.148,0.791
t1643,0.003,0.71
t1644,0,0.668
t1645,0,0.538
t1646,0,0.352
t1647,0,0.27
t1648,0,0.291
t1649,0,0.346
t1650,0,0.392
t1651,0,0.395
t1652,0,0.376
t1653,0,0.355
t1654,0,0.34
t1655,0,0.321
t1656,0.113,0.238
t1657,0.375,0.15
t1658,0.602,0.251
t1659,0.755,0.428
t1660,0.85,0.603
t1661,0.884,0.739
t1662,0.862,0.811
t1663,0.785,0.848
t1664,0.649,0.874
t1665,0.45,0.902
t1666,0.197,0.898
t1667,0.006,0.838
t1668,0,0.748
t1669,0,0.607
t1670,0,0.464
t1671,0,0.376
t1672,0,0.34
t1673,0,0.334
t1674,0,0.264
t1675,0,0.174
t1676,0,0.125
t1677,0,0.102
t1678,0,0.075
t1679,0,0.059
t1680,0.135,0.045
t1681,0.407,0.075
t1682,0.632,0.139
t1683,0.789,0.215
t1684,0.88,0.328
t1685,0.9,0.444
t1686,0.89,0.526
t1687,0.81,0.576
t1688,0.671,0.594
t1689,0.468,0.578
t1690,0.211,0.454
t1691,0.008,0.31
t1692,0,0.186
t1693,0,0.091
t1694,0,0.03
t1695,0,0.008
t1696,0,0.008
t1697,0,0.021
t1698,0,0.053
t1699,0,0.113
t1700,0,0.18
t1701,0,0.239
t1702,0,0.264
t1703,0,0.261
t1704,0.127,0.192
t1705,0.393,0.141
t1706,0.614,0.279
t1707,0.768,0.388
t1708,0.857,0.447
t1709,0.89,0.488
t1710,0.868,0.556
t1711,0.791,0.657
t1712,0.652,0.765
t1713,0.45,0.835
t1714,0.192,0.817
t1715,0.006,0.77
t1716,0,0.697
t1717,0,0.615
t1718,0,0.485
t1719,0,0.294
t1720,0,0.147
t1721,0,0.093
t1722,0,0.108
t1723,0,0.174
t1724,0,0.259
t1725,0,0.332
t1726,0,0.355
t1727,0,0.329
t1728,0.126,0.214
t1729,0.392,0.095
t1730,0.609,0.269
t1731,0.761,0.53
t1732,0.852,0.69
t1733,0.886,0.766
t1734,0.865,0.803
t1735,0.789,0.823
t1736,0.653,0.842
t1737,0.457,0.856
t1738,0.207,0.823
t1739,0.009,0.82
t1740,0,0.792
t1741,0,0.744
t1742,0,0.719
t1743,0,0.734
t1744,0,0.74
t1745,0,0.675
t1746,0,0.535
t1747,0,0.433
t1748,0,0.361
t1749,0,0.299
t1750,0,0.219
t1751,0,0.149
t1752,0.116,0.094
t1753,0.375,0.05
t1754,0.593,0.168
t1755,0.744,0.343
t1756,0.84,0.442
t1757,0.872,0.51
t1758,0.851,0.538
t1759,0.777,0.523
t1760,0.645,0.472
t1761,0.453,0.402
t1762,0.211,0.341
t1763,0.011,0.41
t1764,0,0.498
t1765,0,0.523
t1766,0,0.504
t1767,0,0.485
t1768,0,0.524
t1769,0,0.523
t1770,0,0.476
t1771,0,0.405
t1772,0,0.325
t1773,0,0.255
t1774,0,0.191
t1775,0,0.131
t1776,0.121,0.074
t1777,0.37,0.018
t1778,0.579,0.029
t1779,0.723,0.096
t1780,0.808,0.17
t1781,0.839,0.22
t1782,0.817,0.231
t1783,0.743,0.225
t1784,0.61,0.213
t1785,0.418,0.198
t1786,0.183,0.178
t1787,0.009,0.161
t1788,0,0.141
t1789,0,0.116
t1790,0,0.072
t1791,0,0.03
t1792,0,0.012
t1793,0,0.017
t1794,0,0.041
t1795,0,0.059
t1796,0,0.054
t1797,0,0.049
t1798,0,0.054
t1799,0,0.065
t1800,0.088,0.075
t1801,0.299,0.039
t1802,0.555,0.062
t1803,0.738,0.165
t1804,0.827,0.245
t1805,0.857,0.328
t1806,0.832,0.391
t1807,0.751,0.472
t1808,0.605,0.513
t1809,0.371,0.501
t1810,0.114,0.481
t1811,0.005,0.571
t1812,0,0.668
t1813,0,0.698
t1814,0,0.699
t1815,0,0.697
t1816,0,0.724
t1817,0,0.714
t1818,0,0.657
t1819,0,0.611
t1820,0,0.571
t1821,0,0.503
t1822,0,0.376
t1823,0,0.267
t1824,0.102,0.156
t1825,0.351,0.044
t1826,0.573,0.044
t1827,0.724,0.107
t1828,0.81,0.32
t1829,0.838,0.525
t1830,0.814,0.63
t1831,0.737,0.683
t1832,0.602,0.701
t1833,0.409,0.68
t1834,0.174,0.588
t1835,0.009,0.568
t1836,0,0.586
t1837,0,0.643
t1838,0,0.71
t1839,0,0.756
t1840,0,0.75
t1841,0,0.719
t1842,0,0.7
t1843,0,0.618
t1844,0,0.485
t1845,0,0.337
t1846,0,0.203
t1847,0,0.118
t1848,0.068,0.101
t1849,0.172,0.058
t1850,0.231,0.042
t1851,0.266,0.095
t1852,0.38,0.197
t1853,0.423,0.374
t1854,0.35,0.442
t1855,0.244,0.398
t1856,0.165,0.325
t1857,0.092,0.388
t1858,0.032,0.599
t1859,0,0.764
t1860,0,0.772
t1861,0,0.712
t1862,0,0.653
t1863,0,0.596
t1864,0,0.583
t1865,0,0.598
t1866,0,0.535
t1867,0,0.437
t1868,0,0.444
t1869,0,0.522
t1870,0,0.601
t1871,0,0.644
t1872,0.056,0.578
t1873,0.132,0.633
t1874,0.203,0.774
t1875,0.257,0.835
t1876,0.387,0.894
t1877,0.774,0.948
t1878,0.838,0.977
t1879,0.781,0.986
t1880,0.652,0.989
t1881,0.433,0.988
t1882,0.177,0.978
t1883,0.013,0.935
t1884,0,0.855
t1885,0,0.768
t1886,0,0.622
t1887,0,0.431
t1888,0,0.26
t1889,0,0.173
t1890,0,0.123
t1891,0,0.085
t1892,0,0.061
t1893,0,0.047
t1894,0,0.037
t1895,0,0.034
t1896,0.14,0.033
t1897,0.411,0.049
t1898,0.635,0.074
t1899,0.794,0.101
t1900,0.888,0.123
t1901,0.9,0.123
t1902,0.9,0.112
t1903,0.824,0.111
t1904,0.687,0.119
t1905,0.489,0.139
t1906,0.239,0.175
t1907,0.021,0.237
t1908,0,0.283
t1909,0,0.302
t1910,0,0.288
t1911,0,0.227
t1912,0,0.151
t1913,0,0.071
t1914,0,0.016
t1915,0,0.002
t1916,0,0.001
t1917,0,0.006
t1918,0,0.021
t1919,0,0.049
t1920,0.148,0.07
t1921,0.411,0.177
t1922,0.63,0.367
t1923,0.786,0.539
t1924,0.878,0.666
t1925,0.9,0.75
t1926,0.889,0.814
t1927,0.813,0.862
t1928,0.679,0.889
t1929,0.485,0.899
t1930,0.238,0.874
t1931,0.022,0.811
t1932,0,0.752
t1933,0,0.676
t1934,0,0.597
t1935,0,0.441
t1936,0,0.278
t1937,0,0.154
t1938,0,0.071
t1939,0,0.023
t1940,0,0.006
t1941,0,0.002
t1942,0,0.001
t1943,0,0
t1944,0.158,0
t1945,0.424,0
t1946,0.642,0.003
t1947,0.795,0.017
t1948,0.885,0.041
t1949,0.9,0.068
t1950,0.893,0.091
t1951,0.817,0.099
t1952,0.683,0.09
t1953,0.489,0.07
t1954,0.244,0.051
t1955,0.025,0.035
t1956,0,0.013
t1957,0,0.002
t1958,0,0.003
t1959,0,0.015
t1960,0,0.049
t1961,0,0.101
t1962,0,0.16
t1963,0,0.215
t1964,0,0.249
t1965,0,0.26
t1966,0,0.242
t1967,0,0.182
t1968,0.143,0.108
t1969,0.401,0.059
t1970,0.617,0.177
t1971,0.77,0.311
t1972,0.86,0.458
t1973,0.892,0.554
t1974,0.872,0.58
t1975,0.798,0.568
t1976,0.668,0.532
t1977,0.481,0.488
t1978,0.243,0.41
t1979,0.026,0.438
t1980,0,0.472
t1981,0,0.425
t1982,0,0.26
t1983,0,0.134
t1984,0,0.152
t1985,0,0.225
t1986,0,0.248
t1987,0,0.223
t1988,0,0.199
t1989,0,0.185
t1990,0,0.175
t1991,0,0.156
t1992,0.147,0.11
t1993,0.403,0.042
t1994,0.615,0.087
t1995,0.761,0.201
t1996,0.848,0.272
t1997,0.881,0.292
t1998,0.86,0.294
t1999,0.787,0.302
t2000,0.656,0.313
t2001,0.468,0.314
t2002,0.232,0.295
t2003,0.025,0.28
t2004,0,0.297
t2005,0,0.405
t2006,0,0.51
t2007,0,0.523
t2008,0,0.487
t2009,0,0.466
t2010,0,0.459
t2011,0,0.469
t2012,0,0.46
t2013,0,0.432
t2014,0,0.352
t2015,0,0.302
t2016,0.119,0.259
t2017,0.361,0.144
t2018,0.573,0.308
t2019,0.717,0.686
t2020,0.803,0.862
t2021,0.832,0.914
t2022,0.808,0.938
t2023,0.729,0.954
t2024,0.581,0.965
t2025,0.377,0.967
t2026,0.157,0.944
t2027,0.017,0.915
t2028,0,0.884
t2029,0,0.832
t2030,0,0.768
t2031,0,0.693
t2032,0,0.654
t2033,0,0.632
t2034,0,0.592
t2035,0,0.538
t2036,0,0.469
t2037,0,0.413
t2038,0,0.331
t2039,0.001,0.257
t2040,0.125,0.16
t2041,0.359,0.105
t2042,0.566,0.243
t2043,0.712,0.497
t2044,0.803,0.658
t2045,0.84,0.705
t2046,0.82,0.697
t2047,0.739,0.663
t2048,0.602,0.612
t2049,0.389,0.54
t2050,0.182,0.454
t2051,0.019,0.538
t2052,0,0.7
t2053,0,0.706
t2054,0,0.56
t2055,0,0.352
t2056,0,0.376
t2057,0,0.394
t2058,0,0.326
t2059,0,0.266
t2060,0,0.247
t2061,0,0.238
t2062,0,0.163
t2063,0.001,0.062
t2064,0.102,0.019
t2065,0.309,0.013
t2066,0.534,0.061
t2067,0.707,0.19
t2068,0.767,0.315
t2069,0.789,0.356
t2070,0.79,0.349
t2071,0.721,0.347
t2072,0.598,0.336
t2073,0.421,0.296
t2074,0.208,0.263
t2075,0.027,0.248
t2076,0,0.227
t2077,0,0.236
t2078,0,0.309
t2079,0,0.422
t2080,0,0.519
t2081,0,0.568
t2082,0,0.624
t2083,0,0.687
t2084,0,0.674
t2085,0,0.61
t2086,0,0.566
t2087,0.001,0.595
t2088,0.157,0.647
t2089,0.412,0.857
t2090,0.624,0.888
t2091,0.761,0.907
t2092,0.85,0.926
t2093,0.88,0.932
t2094,0.866,0.936
t2095,0.811,0.942
t2096,0.68,0.949
t2097,0.488,0.952
t2098,0.247,0.936
t2099,0.032,0.869
t2100,0,0.772
t2101,0,0.663
t2102,0,0.545
t2103,0,0.42
t2104,0,0.367
t2105,0,0.325
t2106,0,0.32
t2107,0,0.276
t2108,0,0.274
t2109,0,0.302
t2110,0,0.298
t2111,0.001,0.282
t2112,0.171,0.289
t2113,0.433,0.388
t2114,0.651,0.444
t2115,0.806,0.534
t2116,0.898,0.625
t2117,0.9,0.711
t2118,0.9,0.779
t2119,0.835,0.825
t2120,0.702,0.851
t2121,0.509,0.863
t2122,0.266,0.83
t2123,0.037,0.712
t2124,0,0.592
t2125,0,0.41
t2126,0,0.21
t2127,0,0.068
t2128,0,0.01
t2129,0,0.001
t2130,0,0
t2131,0,0.001
t2132,0,0.003
t2133,0,0.014
t2134,0,0.038
t2135,0.002,0.07
t2136,0.168,0.071
t2137,0.42,0.158
t2138,0.629,0.255
t2139,0.777,0.344
t2140,0.869,0.464
t2141,0.9,0.58
t2142,0.879,0.648
t2143,0.804,0.678
t2144,0.673,0.678
t2145,0.484,0.667
t2146,0.248,0.587
t2147,0.035,0.527
t2148,0,0.522
t2149,0,0.461
t2150,0,0.331
t2151,0,0.225
t2152,0,0.182
t2153,0,0.147
t2154,0,0.122
t2155,0,0.111
t2156,0,0.118
t2157,0,0.141
t2158,0,0.14
t2159,0.002,0.127
t2160,0.158,0.084
t2161,0.399,0.05
t2162,0.603,0.055
t2163,0.745,0.018
t2164,0.827,0.006
t2165,0.857,0.006
t2166,0.835,0.012
t2167,0.764,0.027
t2168,0.633,0.054
t2169,0.369,0.084
t2170,0.157,0.111
t2171,0.025,0.151
t2172,0,0.196
t2173,0,0.262
t2174,0,0.356
t2175,0,0.479
t2176,0,0.571
t2177,0,0.566
t2178,0,0.519
t2179,0,0.459
t2180,0,0.398
t2181,0,0.347
t2182,0,0.316
t2183,0.003,0.294
t2184,0.158,0.212
t2185,0.4,0.061
t2186,0.604,0.042
t2187,0.744,0.028
t2188,0.833,0.021
t2189,0.868,0.019
t2190,0.848,0.018
t2191,0.777,0.014
t2192,0.652,0.011
t2193,0.472,0.007
t2194,0.246,0.004
t2195,0.038,0.006
t2196,0,0.011
t2197,0,0.04
t2198,0,0.093
t2199,0,0.122
t2200,0,0.115
t2201,0,0.105
t2202,0,0.099
t2203,0,0.09
t2204,0,0.074
t2205,0,0.061
t2206,0,0.046
t2207,0.003,0.017
t2208,0.163,0.002
t2209,0.403,0
t2210,0.604,0
t2211,0.739,0
t2212,0.821,0
t2213,0.851,0
t2214,0.83,0.001
t2215,0.754,0.002
t2216,0.618,0.005
t2217,0.426,0.01
t2218,0.189,0.011
t2219,0.027,0.007
t2220,0,0.002
t2221,0,0.001
t2222,0,0.003
t2223,0,0.014
t2224,0,0.055
t2225,0,0.128
t2226,0,0.216
t2227,0,0.294
t2228,0,0.328
t2229,0,0.309
t2230,0,0.225
t2231,0.004,0.146
t2232,0.154,0.113
t2233,0.385,0.044
t2234,0.583,0.045
t2235,0.72,0.163
t2236,0.806,0.305
t2237,0.837,0.475
t2238,0.818,0.598
t2239,0.749,0.672
t2240,0.626,0.704
t2241,0.451,0.716
t2242,0.236,0.7
t2243,0.04,0.708
t2244,0,0.695
t2245,0,0.544
t2246,0,0.289
t2247,0,0.05
t2248,0,0
t2249,0,0.008
t2250,0,0.14
t2251,0,0.388
t2252,0,0.628
t2253,0,0.734
t2254,0,0.757
t2255,0.005,0.752
t2256,0.155,0.625
t2257,0.384,0.334
t2258,0.574,0.568
t2259,0.704,0.912
t2260,0.781,0.963
t2261,0.803,0.968
t2262,0.772,0.965
t2263,0.679,0.955
t2264,0.521,0.933
t2265,0.333,0.897
t2266,0.153,0.82
t2267,0.027,0.815
t2268,0,0.825
t2269,0,0.732
t2270,0,0.574
t2271,0,0.425
t2272,0,0.391
t2273,0,0.48
t2274,0,0.573
t2275,0,0.58
t2276,0,0.531
t2277,0,0.484
t2278,0,0.439
t2279,0.005,0.388
t2280,0.102,0.219
t2281,0.227,0.122
t2282,0.332,0.076
t2283,0.419,0.018
t2284,0.474,0
t2285,0.463,0
t2286,0.406,0
t2287,0.343,0
t2288,0.246,0
t2289,0.148,0.001
t2290,0.07,0.001
t2291,0.014,0
t2292,0,0
t2293,0,0
t2294,0,0.005
t2295,0,0.021
t2296,0,0.042
t2297,0,0.059
t2298,0,0.076
t2299,0,0.086
t2300,0,0.093
t2301,0,0.102
t2302,0,0.114
t2303,0.008,0.137
t2304,0.139,0.132
t2305,0.299,0.089
t2306,0.453,0.201
t2307,0.629,0.395
t2308,0.723,0.558
t2309,0.763,0.638
t2310,0.754,0.664
t2311,0.719,0.651
t2312,0.62,0.595
t2313,0.449,0.469
t2314,0.233,0.328
t2315,0.042,0.277
t2316,0,0.339
t2317,0,0.382
t2318,0,0.311
t2319,0,0.205
t2320,0,0.161
t2321,0,0.21
t2322,0,0.31
t2323,0,0.391
t2324,0,0.46
t2325,0,0.513
t2326,0,0.474
t2327,0.007,0.386
t2328,0.151,0.249
t2329,0.348,0.15
t2330,0.481,0.109
t2331,0.472,0.035
t2332,0.459,0
t2333,0.46,0
t2334,0.348,0.006
t2335,0.219,0.072
t2336,0.139,0.22
t2337,0.083,0.376
t2338,0.036,0.564
t2339,0.004,0.682
t2340,0,0.712
t2341,0,0.635
t2342,0,0.501
t2343,0,0.468
t2344,0,0.407
t2345,0,0.292
t2346,0,0.25
t2347,0,0.292
t2348,0,0.376
t2349,0,0.422
t2350,0,0.4
t2351,0.01,0.342
t2352,0.162,0.227
t2353,0.383,0.239
t2354,0.575,0.201
t2355,0.689,0.186
t2356,0.736,0.182
t2357,0.755,0.167
t2358,0.72,0.156
t2359,0.611,0.168
t2360,0.507,0.201
t2361,0.353,0.234
t2362,0.192,0.269
t2363,0.044,0.304
t2364,0,0.432
t2365,0,0.617
t2366,0,0.673
t2367,0,0.58
t2368,0,0.444
t2369,0,0.398
t2370,0,0.383
t2371,0,0.358
t2372,0,0.334
t2373,0,0.326
t2374,0,0.329
t2375,0.006,0.292
t2376,0.071,0.18
t2377,0.149,0.233
t2378,0.223,0.194
t2379,0.289,0.121
t2380,0.338,0.066
t2381,0.358,0.032
t2382,0.414,0.021
t2383,0.43,0.042
t2384,0.346,0.104
t2385,0.244,0.185
t2386,0.13,0.203
t2387,0.033,0.162
t2388,0,0.146
t2389,0,0.157
t2390,0,0.195
t2391,0,0.242
t2392,0,0.266
t2393,0,0.257
t2394,0,0.205
t2395,0,0.145
t2396,0,0.094
t2397,0,0.05
t2398,0,0.013
t2399,0.011,0.002
t2400,0.188,0.001
t2401,0.424,0
t2402,0.622,0
t2403,0.764,0.001
t2404,0.851,0.007
t2405,0.881,0.027
t2406,0.862,0.058
t2407,0.791,0.083
t2408,0.666,0.093
t2409,0.489,0.09
t2410,0.268,0.064
t2411,0.055,0.028
t2412,0,0.008
t2413,0,0.021
t2414,0,0.116
t2415,0,0.314
t2416,0,0.504
t2417,0,0.599
t2418,0,0.624
t2419,0,0.595
t2420,0,0.536
t2421,0,0.484
t2422,0,0.395
t2423,0.009,0.264
t2424,0.127,0.111
t2425,0.289,0.053
t2426,0.437,0.119
t2427,0.566,0.165
t2428,0.667,0.227
t2429,0.727,0.311
t2430,0.719,0.379
t2431,0.666,0.42
t2432,0.55,0.436
t2433,0.369,0.415
t2434,0.203,0.346
t2435,0.046,0.231
t2436,0,0.132
t2437,0,0.068
t2438,0,0.035
t2439,0,0.034
t2440,0,0.073
t2441,0,0.202
t2442,0,0.434
t2443,0,0.596
t2444,0,0.656
t2445,0,0.646
t2446,0,0.503
t2447,0.011,0.319
t2448,0.181,0.137
t2449,0.411,0.243
t2450,0.594,0.46
t2451,0.692,0.693
t2452,0.743,0.838
t2453,0.804,0.891
t2454,0.802,0.89
t2455,0.766,0.884
t2456,0.671,0.898
t2457,0.5,0.891
t2458,0.279,0.845
t2459,0.059,0.743
t2460,0,0.659
t2461,0,0.535
t2462,0,0.305
t2463,0,0.128
t2464,0,0.038
t2465,0,0.006
t2466,0,0.002
t2467,0,0.008
t2468,0,0.031
t2469,0,0.073
t2470,0,0.12
t2471,0.008,0.135
t2472,0.2,0.071
t2473,0.441,0.034
t2474,0.635,0.033
t2475,0.773,0.026
t2476,0.855,0.031
t2477,0.883,0.044
t2478,0.862,0.062
t2479,0.792,0.089
t2480,0.67,0.118
t2481,0.495,0.145
t2482,0.275,0.17
t2483,0.059,0.201
t2484,0,0.283
t2485,0,0.442
t2486,0,0.58
t2487,0,0.626
t2488,0,0.609
t2489,0,0.55
t2490,0,0.476
t2491,0,0.391
t2492,0,0.305
t2493,0,0.241
t2494,0,0.221
t2495,0.01,0.154
t2496,0.184,0.046
t2497,0.407,0.005
t2498,0.589,0
t2499,0.674,0
t2500,0.676,0
t2501,0.497,0.031
t2502,0.607,0.114
t2503,0.565,0.279
t2504,0.39,0.456
t2505,0.244,0.553
t2506,0.12,0.522
t2507,0.036,0.367
t2508,0,0.256
t2509,0,0.225
t2510,0,0.231
t2511,0,0.21
t2512,0,0.145
t2513,0,0.093
t2514,0,0.11
t2515,0,0.167
t2516,0,0.22
t2517,0,0.267
t2518,0,0.269
t2519,0.014,0.221
t2520,0.18,0.096
t2521,0.379,0.027
t2522,0.571,0.099
t2523,0.683,0.293
t2524,0.792,0.432
t2525,0.822,0.485
t2526,0.803,0.535
t2527,0.686,0.578
t2528,0.452,0.607
t2529,0.401,0.616
t2530,0.241,0.535
t2531,0.06,0.395
t2532,0,0.395
t2533,0,0.533
t2534,0,0.703
t2535,0,0.811
t2536,0,0.857
t2537,0,0.862
t2538,0,0.819
t2539,0,0.712
t2540,0,0.63
t2541,0,0.547
t2542,0,0.39
t2543,0.014,0.227
t2544,0.167,0.091
t2545,0.374,0.013
t2546,0.54,0.015
t2547,0.644,0.051
t2548,0.668,0.117
t2549,0.638,0.212
t2550,0.623,0.313
t2551,0.609,0.352
t2552,0.486,0.341
t2553,0.345,0.348
t2554,0.183,0.413
t2555,0.05,0.594
t2556,0,0.733
t2557,0,0.737
t2558,0,0.754
t2559,0,0.803
t2560,0,0.834
t2561,0,0.833
t2562,0,0.815
t2563,0,0.782
t2564,0,0.755
t2565,0,0.734
t2566,0,0.697
t2567,0.02,0.661
t2568,0.164,0.479
t2569,0.343,0.721
t2570,0.497,0.844
t2571,0.635,0.872
t2572,0.687,0.885
t2573,0.512,0.856
t2574,0.396,0.772
t2575,0.428,0.705
t2576,0.412,0.574
t2577,0.207,0.447
t2578,0.096,0.59
t2579,0.02,0.786
t2580,0,0.87
t2581,0,0.867
t2582,0,0.855
t2583,0,0.812
t2584,0,0.774
t2585,0,0.759
t2586,0,0.718
t2587,0,0.716
t2588,0,0.722
t2589,0,0.744
t2590,0,0.768
t2591,0.015,0.777
t2592,0.126,0.8
t2593,0.285,0.853
t2594,0.444,0.813
t2595,0.578,0.723
t2596,0.631,0.653
t2597,0.5,0.616
t2598,0.352,0.528
t2599,0.26,0.402
t2600,0.16,0.241
t2601,0.112,0.025
t2602,0.107,0.005
t2603,0.033,0.035
t2604,0,0.068
t2605,0,0.05
t2606,0,0.051
t2607,0,0.078
t2608,0,0.117
t2609,0,0.121
t2610,0,0.092
t2611,0,0.031
t2612,0,0.099
t2613,0,0.151
t2614,0,0.153
t2615,0.019,0.26
t2616,0.104,0.424
t2617,0.241,0.674
t2618,0.452,0.621
t2619,0.694,0.413
t2620,0.777,0.179
t2621,0.797,0.031
t2622,0.783,0
t2623,0.728,0
t2624,0.61,0.011
t2625,0.447,0.048
t2626,0.248,0.058
t2627,0.064,0.052
t2628,0,0.042
t2629,0,0.041
t2630,0,0.078
t2631,0,0.199
t2632,0,0.375
t2633,0,0.525
t2634,0,0.606
t2635,0,0.601
t2636,0,0.533
t2637,0,0.452
t2638,0,0.34
t2639,0.024,0.209
t2640,0.179,0.043
t2641,0.385,0.004
t2642,0.559,0.058
t2643,0.684,0.087
t2644,0.764,0.068
t2645,0.792,0.054
t2646,0.773,0.063
t2647,0.711,0.1
t2648,0.597,0.144
t2649,0.436,0.179
t2650,0.242,0.229
t2651,0.064,0.374
t2652,0,0.676
t2653,0,0.863
t2654,0,0.918
t2655,0,0.931
t2656,0,0.929
t2657,0,0.911
t2658,0,0.85
t2659,0,0.743
t2660,0,0.635
t2661,0,0.529
t2662,0,0.346
t2663,0.025,0.159
t2664,0.182,0.024
t2665,0.386,0.008
t2666,0.555,0.167
t2667,0.679,0.101
