t,s,w
t1097,0,0.448
t1098,0,0.491
t1099,0,0.504
t1100,0,0.507
t1101,0,0.501
t1102,0,0.458
t1103,0,0.38
t1104,0.006,0.312
t1105,0.254,0.164
t1106,0.528,0.091
t1107,0.699,0.064
t1108,0.796,0.034
t1109,0.816,0.022
t1110,0.832,0.017
t1111,0.667,0.021
t1112,0.349,0.035
t1113,0.126,0.053
t1114,0.022,0.084
t1115,0,0.134
t1116,0,0.179
t1117,0,0.18
t1118,0,0.169
t1119,0,0.147
t1120,0,0.121
t1121,0,0.099
t1122,0,0.094
t1123,0,0.115
t1124,0,0.131
t1125,0,0.123
t1126,0,0.091
t1127,0,0.057
t1128,0,0.021
t1129,0.068,0.001
t1130,0.195,0
t1131,0.373,0
t1132,0.417,0
t1133,0.427,0
t1134,0.382,0
t1135,0.315,0
t1136,0.197,0
t1137,0.085,0
t1138,0.023,0.001
t1139,0,0.012
t1140,0,0.027
t1141,0,0.023
t1142,0,0.013
t1143,0,0.007
t1144,0,0.003
t1145,0,0.001
t1146,0,0
t1147,0,0
t1148,0,0
t1149,0,0
t1150,0,0
t1151,0,0
t1152,0.001,0.004
t1153,0.093,0.005
t1154,0.284,0
t1155,0.557,0
t1156,0.723,0.002
t1157,0.771,0.023
t1158,0.754,0.068
t1159,0.703,0.114
t1160,0.599,0.149
t1161,0.412,0.167
t1162,0.148,0.155
t1163,0,0.122
t1164,0,0.076
t1165,0,0.039
t1166,0,0.013
t1167,0,0.001
t1168,0,0
t1169,0,0
t1170,0,0
t1171,0,0.003
t1172,0,0.011
t1173,0,0.027
t1174,0,0.047
t1175,0,0.065
t1176,0.011,0.078
t1177,0.312,0.083
t1178,0.569,0.037
t1179,0.749,0.021
t1180,0.858,0.011
t1181,0.9,0.003
t1182,0.889,0
t1183,0.815,0
t1184,0.675,0
t1185,0.464,0.003
t1186,0.181,0.013
t1187,0,0.027
t1188,0,0.045
t1189,0,0.062
t1190,0,0.078
t1191,0,0.099
t1192,0,0.146
t1193,0,0.223
t1194,0,0.316
t1195,0,0.407
t1196,0,0.46
t1197,0,0.483
t1198,0,0.479
t1199,0,0.459
t1200,0.006,0.445
t1201,0.207,0.377
t1202,0.454,0.16
t1203,0.639,0.067
t1204,0.747,0.085
t1205,0.79,0.099
t1206,0.761,0.084
t1207,0.637,0.06
t1208,0.445,0.044
t1209,0.264,0.027
t1210,0.106,0.025
t1211,0,0.058
t1212,0,0.125
t1213,0,0.195
t1214,0,0.259
t1215,0,0.323
t1216,0,0.41
t1217,0,0.494
t1218,0,0.549
t1219,0,0.583
t1220,0,0.58
t1221,0,0.542
t1222,0,0.447
t1223,0,0.334
t1224,0.003,0.254
t1225,0.111,0.185
t1226,0.342,0.076
t1227,0.554,0.018
t1228,0.669,0.011
t1229,0.667,0.033
t1230,0.541,0.068
t1231,0.388,0.089
t1232,0.277,0.068
t1233,0.146,0.03
